resolution,parcel_idx,rho,r2,label,hemi,network,x,y,z
400,180,0.6082475457409504,0.9998870714972589,7Networks_LH_Vis_2-lh,lh,Vis,-31.409458831813836,-35.14854264301093,-18.22494495228168
400,181,0.6043280137669396,0.9998871820278296,7Networks_LH_Vis_20-lh,lh,Vis,-13.2440716159587,-51.69824464759048,2.876118942084057
400,182,0.5982659687476746,0.9999073437483876,7Networks_LH_Vis_21-lh,lh,Vis,-9.856477479710986,-75.67654549863917,7.829021696911358
400,183,0.5990562400595085,0.999903867547704,7Networks_LH_Vis_22-lh,lh,Vis,-21.03412999840422,-66.21519638146768,5.735785520143349
400,184,0.6036508191404795,0.9998800570547167,7Networks_LH_Vis_23-lh,lh,Vis,-38.88945099783496,-83.35966367350517,10.044632151487876
400,185,0.5986853386883139,0.9998993912729948,7Networks_LH_Vis_24-lh,lh,Vis,-14.192239268374,-97.16284925567436,15.415261314818578
400,186,0.5965980663992242,0.99991335666046,7Networks_LH_Vis_25-lh,lh,Vis,-3.968079407498219,-84.70897804445805,23.46371066894313
400,187,0.5946096809582285,0.9999229054883297,7Networks_LH_Vis_26-lh,lh,Vis,-13.974083823852643,-70.9343149771445,19.449905606403803
400,188,0.599211841922193,0.9999006853800544,7Networks_LH_Vis_27-lh,lh,Vis,-27.42744734250926,-83.66948806387039,16.621921721544524
400,189,0.6002694600652229,0.9998940217016251,7Networks_LH_Vis_28-lh,lh,Vis,-33.7867070651843,-82.53938262395883,23.04350547693461
400,190,0.5979619385832597,0.9999058040576962,7Networks_LH_Vis_29-lh,lh,Vis,-16.95356636250939,-88.38620781859349,28.612489427839005
400,191,0.605927203427678,0.9998779336794419,7Networks_LH_Vis_3-lh,lh,Vis,-36.478565499802265,-61.14527789659736,-20.06013478050547
400,192,0.5956734423538546,0.9999166065093168,7Networks_LH_Vis_30-lh,lh,Vis,-13.66630835192544,-79.6397770914792,33.57240023299994
400,193,0.5964344526328883,0.9999153994306915,7Networks_LH_Vis_31-lh,lh,Vis,-21.08930028309612,-77.06418851936388,39.01340075258939
400,194,0.6024014834913315,0.999891859512885,7Networks_LH_Vis_4-lh,lh,Vis,-26.57484521249041,-54.31074229378012,-9.431516289117916
400,195,0.6058226072766937,0.9998815434716352,7Networks_LH_Vis_5-lh,lh,Vis,-24.92466871007284,-73.26484629821778,-10.00446177037557
400,196,0.6072799902958018,0.9998712900110788,7Networks_LH_Vis_6-lh,lh,Vis,-34.64361891612201,-80.6698271388739,-16.732641611300725
400,197,0.6065937325837627,0.9998880815082906,7Networks_LH_Vis_7-lh,lh,Vis,-19.014586882002664,-37.84904459166825,-12.17023153978938
400,198,0.60723972751939,0.9998746998819603,7Networks_LH_Vis_8-lh,lh,Vis,-43.993360427731226,-69.29369410149238,-9.570383422120376
400,199,0.6076018484428323,0.9998746038990339,7Networks_LH_Vis_9-lh,lh,Vis,-17.310307839234962,-87.84337217062439,-12.153232631997174
400,200,0.6027900579097326,0.9998859373819899,7Networks_RH_Cont_Cing_1-rh,rh,Cont,4.109800150917797,-25.29359493371917,29.053500754658767
400,201,0.598809879014151,0.9999019579134675,7Networks_RH_Cont_Cing_2-rh,rh,Cont,3.155343483909701,-0.2025656573961459,31.53282304703136
400,202,0.6075801459400823,0.999892937441559,7Networks_RH_Cont_PFCl_1-rh,rh,Cont,27.986942701890204,52.30002185149051,-13.416409871879496
400,203,0.5978409690735642,0.9999114239351129,7Networks_RH_Cont_PFCl_10-rh,rh,Cont,36.431297569475326,11.299653027813406,30.729302708614103
400,204,0.6030245798644978,0.9998945192368071,7Networks_RH_Cont_PFCl_11-rh,rh,Cont,37.26327935217558,30.61038870943047,36.97827252953187
400,205,0.6013845461481235,0.9998960111120534,7Networks_RH_Cont_PFCl_12-rh,rh,Cont,41.34909707119591,20.19441542499944,39.795362961919686
400,206,0.6002308977426606,0.9998987767549231,7Networks_RH_Cont_PFCl_13-rh,rh,Cont,41.15386166593954,7.346591785082368,46.490649022329016
400,207,0.6002823846057294,0.9998995068229646,7Networks_RH_Cont_PFCl_14-rh,rh,Cont,34.31315690797992,15.67370102179082,52.58439444992347
400,208,0.5981969444418637,0.9999135672105632,7Networks_RH_Cont_PFCl_15-rh,rh,Cont,24.59286099607608,8.304191625305194,53.71093755982034
400,209,0.6063832884793781,0.9998909844692966,7Networks_RH_Cont_PFCl_2-rh,rh,Cont,42.60892465688887,48.0329504918008,-4.145084624362253
400,210,0.6048331803262197,0.9999022463810423,7Networks_RH_Cont_PFCl_3-rh,rh,Cont,28.33977524577109,54.3951634851541,3.541195894611669
400,211,0.6067325891204687,0.9998834501462639,7Networks_RH_Cont_PFCl_4-rh,rh,Cont,46.33146818115681,36.46545952373275,5.405926232268758
400,212,0.6049044023415532,0.9998928386629943,7Networks_RH_Cont_PFCl_5-rh,rh,Cont,40.67638054440802,42.033907573830334,15.31384148960471
400,213,0.6048732228615891,0.9998880457161607,7Networks_RH_Cont_PFCl_6-rh,rh,Cont,45.62040812973369,29.41268179928445,16.996940627772148
400,214,0.6023205494056066,0.9998900260921523,7Networks_RH_Cont_PFCl_7-rh,rh,Cont,43.166955864244,18.624721320717477,22.83558898127231
400,215,0.603753526871293,0.9998999893458544,7Networks_RH_Cont_PFCl_8-rh,rh,Cont,26.06461976441824,48.84746140173559,23.250810792745614
400,216,0.6038003218701558,0.9998904423763966,7Networks_RH_Cont_PFCl_9-rh,rh,Cont,46.76786480805813,27.62840656745128,27.253773429454903
400,217,0.5977490056828151,0.9999233482763202,7Networks_RH_Cont_PFCmp_1-rh,rh,Cont,8.97032985015802,32.04564013968994,26.07139907392076
400,218,0.6007032989583975,0.9999003157531519,7Networks_RH_Cont_PFCmp_2-rh,rh,Cont,4.795652627189261,25.6176882696983,46.74457559721595
400,219,0.6035382717965022,0.9999099168251828,7Networks_RH_Cont_PFCv_1-rh,rh,Cont,34.285116081341734,21.91055755069535,-6.664761837805324
400,220,0.6019061846332621,0.9998920195556467,7Networks_RH_Cont_Par_1-rh,rh,Cont,51.18898262374702,-56.87642972770779,41.70235615215082
400,221,0.6030155242953374,0.9998924124209285,7Networks_RH_Cont_Par_2-rh,rh,Cont,52.00346158599854,-46.91642377471924,40.77199843597412
400,222,0.5965448263927825,0.9999098715689394,7Networks_RH_Cont_Par_3-rh,rh,Cont,32.362512693734004,-67.84252778415022,42.07948364389354
400,223,0.5989587526844293,0.9999057926920305,7Networks_RH_Cont_Par_4-rh,rh,Cont,49.114118170044506,-38.99513814788865,44.43647093137592
400,224,0.5967125678812041,0.999913763300056,7Networks_RH_Cont_Par_5-rh,rh,Cont,42.90274063508902,-48.25392402819733,40.48044496507787
400,225,0.5980292672842223,0.999908678732927,7Networks_RH_Cont_Par_6-rh,rh,Cont,38.11645154143165,-57.00652062787152,44.25646655490039
400,226,0.6100176207173625,0.9998702229289186,7Networks_RH_Cont_Temp_1-rh,rh,Cont,58.97514143091862,-35.62536605738761,-20.49556885265125
400,227,0.6081286292080843,0.9998709815684067,7Networks_RH_Cont_Temp_2-rh,rh,Cont,60.88816406357456,-47.586759943357656,-10.291781403649022
400,228,0.5930156977005546,0.9999279382271485,7Networks_RH_Cont_pCun_1-rh,rh,Cont,12.853132706157044,-70.58133080102115,36.26859003133168
400,229,0.5941964918116243,0.9999246075507394,7Networks_RH_Cont_pCun_2-rh,rh,Cont,5.498088653018245,-62.45582795544751,43.55214358763527
400,230,0.6023935814581957,0.999919869928002,7Networks_RH_Default_PFCdPFCm_1-rh,rh,Default,5.588297783452536,37.42104409807124,-9.593708101057
400,231,0.6003368340666893,0.999906290699825,7Networks_RH_Default_PFCdPFCm_10-rh,rh,Default,25.31312210389546,31.00944399493081,39.36191293512072
400,232,0.6029471304365998,0.9998894695548515,7Networks_RH_Default_PFCdPFCm_11-rh,rh,Default,13.267370673931804,37.36956202311247,51.487659948928304
400,233,0.5999429417413252,0.9999079753163735,7Networks_RH_Default_PFCdPFCm_12-rh,rh,Default,23.762133992209066,20.444972563866443,49.20852863772774
400,234,0.6015999327957443,0.9998909866718924,7Networks_RH_Default_PFCdPFCm_13-rh,rh,Default,12.232005817172114,18.632650527058868,62.18023994475642
400,235,0.6059082321321284,0.9998871313445054,7Networks_RH_Default_PFCdPFCm_2-rh,rh,Default,9.803337070420817,64.31052014998356,2.1734403552995487
400,236,0.6004767884586524,0.9999148504376084,7Networks_RH_Default_PFCdPFCm_3-rh,rh,Default,8.43134450712334,40.7287696766328,5.949203541510663
400,237,0.6034699657033682,0.9998992515100384,7Networks_RH_Default_PFCdPFCm_4-rh,rh,Default,8.173263098639465,49.435463988704726,14.053490551931263
400,238,0.60560969992728,0.9998911040323275,7Networks_RH_Default_PFCdPFCm_5-rh,rh,Default,17.81460848293272,61.53761652827872,17.781020677881713
400,239,0.5984908501151989,0.9999089839115519,7Networks_RH_Default_PFCdPFCm_6-rh,rh,Default,3.83684627462606,21.711594576913804,21.371467330807544
400,240,0.6036640977468012,0.999889944708105,7Networks_RH_Default_PFCdPFCm_7-rh,rh,Default,6.198490611497347,54.50929613542986,30.654135791675465
400,241,0.6028782009137106,0.9998965291972418,7Networks_RH_Default_PFCdPFCm_8-rh,rh,Default,18.79265238505439,48.52408156955492,35.24343968205598
400,242,0.6014371885152091,0.9998974741222431,7Networks_RH_Default_PFCdPFCm_9-rh,rh,Default,4.954849225102049,40.90822325330792,38.285303289240055
400,243,0.6038771849336791,0.999906848212412,7Networks_RH_Default_PFCv_1-rh,rh,Default,34.27081070623454,21.02159628896318,-17.531312066704565
400,244,0.60537316392698,0.9999014188874474,7Networks_RH_Default_PFCv_2-rh,rh,Default,34.08088187124471,36.03029393086507,-12.585957857593256
400,245,0.6060099710166061,0.9998973800364597,7Networks_RH_Default_PFCv_3-rh,rh,Default,48.05995820126857,31.190751683007704,-6.094201975800245
400,246,0.6068612306009034,0.9998789560963279,7Networks_RH_Default_PFCv_4-rh,rh,Default,52.64648396056376,23.043459775712755,8.024921463448324
400,247,0.599959896593275,0.9998977114514078,7Networks_RH_Default_Par_1-rh,rh,Default,47.57667186737061,-49.14187300364176,16.539062418937682
400,248,0.5992821737790309,0.9998971506128745,7Networks_RH_Default_Par_2-rh,rh,Default,42.55005280819932,-66.14002597676536,19.68927357100338
400,249,0.6004402165403825,0.9998964515635437,7Networks_RH_Default_Par_3-rh,rh,Default,48.5526318569415,-57.537798985778565,24.66760673696696
400,250,0.6015242860645498,0.9998903700383118,7Networks_RH_Default_Par_4-rh,rh,Default,53.76739533201804,-51.02891871291666,26.71510990325597
400,251,0.6004472806812152,0.9998919783723499,7Networks_RH_Default_Par_5-rh,rh,Default,44.072940162990406,-67.54807635619974,39.64125069103846
400,252,0.6103772334600629,0.9998867916490217,7Networks_RH_Default_Temp_1-rh,rh,Default,53.53213134896201,1.1876589927557926,-30.469456115386887
400,253,0.6102744544459924,0.9998748041598621,7Networks_RH_Default_Temp_2-rh,rh,Default,61.84137821422965,-15.036201773383093,-22.79083654841069
400,254,0.6079544543508402,0.999893783138242,7Networks_RH_Default_Temp_3-rh,rh,Default,50.75050901307713,9.91206988515044,-19.35705923873676
400,255,0.6067332911327414,0.999886323287103,7Networks_RH_Default_Temp_4-rh,rh,Default,54.60705314975463,-11.22631081825231,-13.954414818114367
400,256,0.6098225690201698,0.9998711231136748,7Networks_RH_Default_Temp_5-rh,rh,Default,62.63798049217047,-29.721897098629974,-8.070959416840427
400,257,0.6036913634734381,0.9998926304604189,7Networks_RH_Default_Temp_6-rh,rh,Default,48.59316793388626,-26.47810995320417,-6.890964917723239
400,258,0.607327630884484,0.9998726298367779,7Networks_RH_Default_Temp_7-rh,rh,Default,61.80421009151617,-42.416495397892966,-0.9022873837826988
400,259,0.6000841596378231,0.999904080241851,7Networks_RH_Default_Temp_8-rh,rh,Default,48.789136233172016,-37.17882288685476,0.8362984158140443
400,260,0.6005121467604916,0.9998978886571832,7Networks_RH_Default_pCunPCC_1-rh,rh,Default,11.371401494780145,-56.735878458270776,13.294874331200278
400,261,0.6005438438420497,0.9998964462207317,7Networks_RH_Default_pCunPCC_2-rh,rh,Default,4.470121007799451,-44.1611646641799,20.471178127768265
400,262,0.5942353128141653,0.9999241178188215,7Networks_RH_Default_pCunPCC_3-rh,rh,Default,16.043998142930327,-64.62959662265465,26.699371850686
400,263,0.596138961082918,0.9999136519150341,7Networks_RH_Default_pCunPCC_4-rh,rh,Default,4.632948196223766,-52.26327028337693,24.680937318612408
400,264,0.5930089259571937,0.9999291874107982,7Networks_RH_Default_pCunPCC_5-rh,rh,Default,4.057480467457167,-62.76660713007752,31.82082361906347
400,265,0.597869105286797,0.9999084044023603,7Networks_RH_Default_pCunPCC_6-rh,rh,Default,5.061209592025379,-39.29035188483977,36.50329726726588
400,266,0.5971717451034817,0.9999087535858626,7Networks_RH_Default_pCunPCC_7-rh,rh,Default,2.2020231840274147,-18.82170599525895,39.06002417837436
400,267,0.5933325235432376,0.9999247106569659,7Networks_RH_Default_pCunPCC_8-rh,rh,Default,11.215948670823998,-51.38251839040596,36.54573605261116
400,268,0.5939439839061057,0.9999263593889725,7Networks_RH_Default_pCunPCC_9-rh,rh,Default,6.368820904090652,-49.40895337643831,44.86351006804502
400,269,0.5978479133827452,0.9999111584754428,7Networks_RH_DorsAttn_FEF_1-rh,rh,DorsAttn,38.3135613531902,-3.6349047379636463,50.73709463662114
400,270,0.5975922499391086,0.9999223949872836,7Networks_RH_DorsAttn_FEF_2-rh,rh,DorsAttn,26.464219323712594,-3.432914727188832,49.81678637927657
400,271,0.5993147574208222,0.9999095564064872,7Networks_RH_DorsAttn_FEF_3-rh,rh,DorsAttn,23.17010997404063,-4.056077748322879,59.61092115084983
400,272,0.6064702130296121,0.9998799908196141,7Networks_RH_DorsAttn_Post_1-rh,rh,DorsAttn,46.348202926374704,-53.78820482494301,-16.448455304788023
400,273,0.5951206156050558,0.9999194091035705,7Networks_RH_DorsAttn_Post_10-rh,rh,DorsAttn,27.60359283239019,-61.39694359639738,46.25960829476861
400,274,0.5937055370258466,0.9999295877331034,7Networks_RH_DorsAttn_Post_11-rh,rh,DorsAttn,33.524815552374896,-47.94944888703964,41.1034790207358
400,275,0.5945490517989909,0.9999194058680094,7Networks_RH_DorsAttn_Post_12-rh,rh,DorsAttn,19.251976292190456,-66.94902267552264,50.07701479802366
400,276,0.5952110897944176,0.9999252316943676,7Networks_RH_DorsAttn_Post_13-rh,rh,DorsAttn,33.37628368430611,-39.10428724828372,46.32378680983373
400,277,0.5958351639814411,0.9999182225698048,7Networks_RH_DorsAttn_Post_14-rh,rh,DorsAttn,32.46562377660196,-52.07061060395514,49.57190646265659
400,278,0.5976712048244249,0.9999080316026449,7Networks_RH_DorsAttn_Post_15-rh,rh,DorsAttn,6.615711579632885,-69.514271546751,51.981414178134266
400,279,0.5962359953150822,0.9999146905832847,7Networks_RH_DorsAttn_Post_16-rh,rh,DorsAttn,25.682524452120557,-58.1057635309535,56.53086211464622
400,280,0.5983495011420992,0.9999098369135068,7Networks_RH_DorsAttn_Post_17-rh,rh,DorsAttn,5.917152761611425,-54.19254711198761,58.621544873680094
400,281,0.5980464799053655,0.9999068534374329,7Networks_RH_DorsAttn_Post_18-rh,rh,DorsAttn,11.90911540499872,-63.07773404205382,63.018327955630426
400,282,0.5973359426384824,0.9999138909598487,7Networks_RH_DorsAttn_Post_19-rh,rh,DorsAttn,23.593890755899835,-50.32747355257527,63.883427716373056
400,283,0.6067193761323988,0.9998760736770979,7Networks_RH_DorsAttn_Post_2-rh,rh,DorsAttn,54.87458081135262,-57.92956979203933,-1.6242633325671365
400,284,0.6026295338683475,0.9998867980806473,7Networks_RH_DorsAttn_Post_3-rh,rh,DorsAttn,48.45947062045222,-59.93395796876396,10.310884260313331
400,285,0.5995520078862646,0.9998945061758421,7Networks_RH_DorsAttn_Post_4-rh,rh,DorsAttn,40.541916154660846,-77.21403955577411,30.873190266859154
400,286,0.5942373670186635,0.999926124712086,7Networks_RH_DorsAttn_Post_5-rh,rh,DorsAttn,28.38978977378355,-65.32357463311712,32.141261043023626
400,287,0.6013717362062742,0.9998941750524596,7Networks_RH_DorsAttn_Post_6-rh,rh,DorsAttn,52.8949711313053,-28.002365602765764,42.98658286114128
400,288,0.5969018927194732,0.999906910101497,7Networks_RH_DorsAttn_Post_7-rh,rh,DorsAttn,16.47575874889598,-75.87437212700938,45.44054128609452
400,289,0.5948792037900471,0.9999255740352712,7Networks_RH_DorsAttn_Post_8-rh,rh,DorsAttn,36.63401797503773,-41.28795124107683,38.286859454763245
400,290,0.5948145515320441,0.9999249090432408,7Networks_RH_DorsAttn_Post_9-rh,rh,DorsAttn,40.97849275143211,-31.310590812225147,41.087894259436986
400,291,0.5999743183677122,0.9999040131934798,7Networks_RH_DorsAttn_PrCv_1-rh,rh,DorsAttn,46.47460315626796,7.09831048766041,25.061566590108807
400,292,0.6044211804092888,0.9999035014107116,7Networks_RH_Limbic_OFC_1-rh,rh,Limbic,14.07984427417498,18.34913328941622,-21.006484159163243
400,293,0.6035015210490787,0.9999094579939909,7Networks_RH_Limbic_OFC_2-rh,rh,Limbic,23.775841848137453,20.96035031559541,-21.036142926855184
400,294,0.605080040138725,0.9999109981105804,7Networks_RH_Limbic_OFC_3-rh,rh,Limbic,8.748649224337296,40.3155188328824,-24.00032773577733
400,295,0.6032339783848546,0.9999162164200704,7Networks_RH_Limbic_OFC_4-rh,rh,Limbic,21.647665709591983,39.92307148622663,-19.1825046475014
400,296,0.607314038055904,0.9999016885811771,7Networks_RH_Limbic_OFC_5-rh,rh,Limbic,4.75263882353461,19.991875132865456,-21.278777542904283
400,297,0.6063749445919576,0.999891146717269,7Networks_RH_Limbic_OFC_6-rh,rh,Limbic,9.64704330301122,60.16479338558054,-14.816802146084886
400,298,0.6050310593156907,0.9999017736684419,7Networks_RH_Limbic_TempPole_1-rh,rh,Limbic,29.57476182487297,-4.768859522915494,-38.516588140360106
400,299,0.6100340067575671,0.9998819161498343,7Networks_RH_Limbic_TempPole_2-rh,rh,Limbic,50.46374282550454,-11.901481811003816,-38.40162119668476
400,300,0.6074807100405278,0.9998989884015392,7Networks_RH_Limbic_TempPole_3-rh,rh,Limbic,40.75116325458247,11.491265406882215,-37.33728399119926
400,301,0.6087884600591263,0.9998823976489558,7Networks_RH_Limbic_TempPole_4-rh,rh,Limbic,39.96872856977906,-18.480383260926203,-28.571150450309965
400,302,0.6082204200083284,0.9998983540169589,7Networks_RH_Limbic_TempPole_5-rh,rh,Limbic,30.64272738968509,8.083568287685285,-28.46018266790584
400,303,0.6111171687895854,0.999873249318056,7Networks_RH_Limbic_TempPole_6-rh,rh,Limbic,47.899293777127525,-32.70247620545858,-26.52756239179969
400,304,0.6042578790992769,0.9998975575006834,7Networks_RH_Limbic_TempPole_7-rh,rh,Limbic,22.43537580966949,-20.49568425392618,-25.147459710130885
400,305,0.6008352950952048,0.9999136364004875,7Networks_RH_SalVentAttn_FrOperIns_1-rh,rh,SalVentAttn,41.981187423676936,-0.3311610826986136,-14.979981759577306
400,306,0.6043903164636428,0.999901888538311,7Networks_RH_SalVentAttn_FrOperIns_2-rh,rh,SalVentAttn,40.967557941644,7.767952047509537,-2.0754919730171832
400,307,0.6041303059575631,0.9998913197192308,7Networks_RH_SalVentAttn_FrOperIns_3-rh,rh,SalVentAttn,41.30119235476932,-13.839918048961742,-4.574036725030558
400,308,0.6059460493600112,0.999893769966928,7Networks_RH_SalVentAttn_FrOperIns_4-rh,rh,SalVentAttn,39.12488603397291,0.0287277889723072,6.171664282352644
400,309,0.6023479621735356,0.9999038402226905,7Networks_RH_SalVentAttn_FrOperIns_5-rh,rh,SalVentAttn,36.11202239439376,21.28192997667333,5.602545683507199
400,310,0.600943152995551,0.9998998950316338,7Networks_RH_SalVentAttn_FrOperIns_6-rh,rh,SalVentAttn,37.42141387129077,4.213974989060351,11.4872019834469
400,311,0.605625375344719,0.9998826788550608,7Networks_RH_SalVentAttn_FrOperIns_7-rh,rh,SalVentAttn,49.48076854091836,2.962070921519501,4.01449540630413
400,312,0.6041140097005882,0.999884814659363,7Networks_RH_SalVentAttn_FrOperIns_8-rh,rh,SalVentAttn,52.82435532654224,10.208086172739664,13.132418039148408
400,313,0.5970907735001204,0.9999241972484836,7Networks_RH_SalVentAttn_Med_1-rh,rh,SalVentAttn,7.585728896351961,16.395244640006116,36.34647055067254
400,314,0.5959693620347871,0.9999297639928102,7Networks_RH_SalVentAttn_Med_2-rh,rh,SalVentAttn,7.356912833743144,0.2745236418781872,43.25901147537145
400,315,0.601561753952214,0.9998914143964625,7Networks_RH_SalVentAttn_Med_3-rh,rh,SalVentAttn,12.931206527275124,-32.72201663002449,41.92644299917271
400,316,0.6005615331699021,0.9999001381995191,7Networks_RH_SalVentAttn_Med_4-rh,rh,SalVentAttn,6.036390720934108,9.63839429282192,53.73862471096758
400,317,0.5936347158999596,0.999928582350508,7Networks_RH_SalVentAttn_Med_5-rh,rh,SalVentAttn,12.367558380722496,-43.91977046210052,52.13398835494717
400,318,0.5972081321175033,0.9999070985108353,7Networks_RH_SalVentAttn_Med_6-rh,rh,SalVentAttn,11.300935133474844,-32.3369916845251,47.6872664670591
400,319,0.6006401896831812,0.9998948276286241,7Networks_RH_SalVentAttn_Med_7-rh,rh,SalVentAttn,6.491606072125681,-2.784925786840172,65.25174341290437
400,320,0.6001141999561089,0.9998972136704023,7Networks_RH_SalVentAttn_Med_8-rh,rh,SalVentAttn,16.81648499379724,5.63756817630571,66.50696219428112
400,321,0.6024948958433768,0.9999009196214923,7Networks_RH_SalVentAttn_PFCl_1-rh,rh,SalVentAttn,32.15586728276433,39.53848211614935,26.49043172801937
400,322,0.5988126775737447,0.9999055463153457,7Networks_RH_SalVentAttn_PrC_1-rh,rh,SalVentAttn,47.79780671762865,2.2614182842202317,39.861866790194846
400,323,0.6055288995419177,0.9998809730412,7Networks_RH_SalVentAttn_TempOccPar_1-rh,rh,SalVentAttn,56.839385596949136,-50.53383529395388,8.114580490562524
400,324,0.5991420468654096,0.9999003918145529,7Networks_RH_SalVentAttn_TempOccPar_2-rh,rh,SalVentAttn,48.91662306793791,-42.87915146740702,10.04337062687964
400,325,0.6043354510850047,0.9998850251918447,7Networks_RH_SalVentAttn_TempOccPar_3-rh,rh,SalVentAttn,58.09814796935924,-44.78331820751239,18.535297371133808
400,326,0.6020307652881793,0.9998945347776094,7Networks_RH_SalVentAttn_TempOccPar_4-rh,rh,SalVentAttn,54.739830735150505,-34.855605098672584,23.026261487589704
400,327,0.6024150579777402,0.9998892373657385,7Networks_RH_SalVentAttn_TempOccPar_5-rh,rh,SalVentAttn,57.69827638294981,-26.170714910608453,25.365206347647494
400,328,0.6035253992863409,0.999887236613132,7Networks_RH_SalVentAttn_TempOccPar_6-rh,rh,SalVentAttn,59.34533298094891,-32.21774297913004,35.75224575922389
400,329,0.6033386674908193,0.9998882551371967,7Networks_RH_SalVentAttn_TempOccPar_7-rh,rh,SalVentAttn,57.98018251452363,-43.38525100004049,33.54077320859914
400,330,0.6058102561952392,0.9998895643374607,7Networks_RH_SomMot_1-rh,rh,SomMot,54.16707049868234,-3.1325528045209343,-4.817231903234957
400,331,0.5946163396695282,0.9999248555799933,7Networks_RH_SomMot_10-rh,rh,SomMot,40.146711502240336,-30.90476738529288,17.142110249696874
400,332,0.6000415954377255,0.9999101836613575,7Networks_RH_SomMot_11-rh,rh,SomMot,49.124778318940926,-14.59144760785478,14.545440470234732
400,333,0.6056541859312995,0.9998841367412693,7Networks_RH_SomMot_12-rh,rh,SomMot,59.36088851699255,-2.1840281121591505,9.89366909256555
400,334,0.5983911095792317,0.9999105676569876,7Networks_RH_SomMot_13-rh,rh,SomMot,47.57107659748623,-25.19497849016773,17.386464291689347
400,335,0.6047862793684675,0.9998836548918963,7Networks_RH_SomMot_14-rh,rh,SomMot,62.31803682872227,-15.638313655342374,16.307944854668207
400,336,0.6039468160921005,0.9998852199698658,7Networks_RH_SomMot_15-rh,rh,SomMot,59.97977982723352,4.343431564284996,31.272222819472805
400,337,0.6010996905252299,0.9998959451993594,7Networks_RH_SomMot_16-rh,rh,SomMot,55.97383255349066,-8.665662223994998,28.3367738426692
400,338,0.6021536944460495,0.9998910669819941,7Networks_RH_SomMot_17-rh,rh,SomMot,58.6717884288666,-19.05908757287103,32.782994581967664
400,339,0.5968532153383642,0.9999154532033214,7Networks_RH_SomMot_18-rh,rh,SomMot,47.22718268174391,-10.461100134712,36.27267553714606
400,340,0.5992578594435997,0.999905517794423,7Networks_RH_SomMot_19-rh,rh,SomMot,51.366038976571495,-22.07235040114476,40.97237098522675
400,341,0.6078726545673432,0.9998771353647712,7Networks_RH_SomMot_2-rh,rh,SomMot,62.27627736473283,-24.248087418615007,-1.573212818450381
400,342,0.595229011214433,0.9999197121765929,7Networks_RH_SomMot_20-rh,rh,SomMot,10.85787755087762,-16.374574887003874,42.29369466047548
400,343,0.5979597763048123,0.9999094602295576,7Networks_RH_SomMot_21-rh,rh,SomMot,49.64813986717754,-15.760309406637786,47.72572051218269
400,344,0.5972880102476937,0.9999174553412354,7Networks_RH_SomMot_22-rh,rh,SomMot,41.20006065468514,-12.802968873091393,46.234237665905376
400,345,0.5970094881201277,0.9999136492025122,7Networks_RH_SomMot_23-rh,rh,SomMot,46.0530230812598,-28.567303431632222,53.83086544379609
400,346,0.5982412389302875,0.9999088857660139,7Networks_RH_SomMot_24-rh,rh,SomMot,7.458931906394709,-9.311182114533056,49.57925182666654
400,347,0.5960985588843196,0.9999264928221381,7Networks_RH_SomMot_25-rh,rh,SomMot,38.75372867638569,-22.786434736007298,51.48008764435423
400,348,0.5995777159507977,0.9999192205892974,7Networks_RH_SomMot_26-rh,rh,SomMot,35.22973374826177,-19.34261807082767,59.3431970309482
400,349,0.5987125530171716,0.9999159465761976,7Networks_RH_SomMot_27-rh,rh,SomMot,31.363481462422143,-36.75099741151538,59.3115878730634
400,350,0.5974369306865492,0.9999169015821276,7Networks_RH_SomMot_28-rh,rh,SomMot,29.776935271342367,-42.28359443751994,58.28797455161895
400,351,0.5982255263382841,0.9999205123202126,7Networks_RH_SomMot_29-rh,rh,SomMot,32.21193271912869,-28.384141826029843,58.18446229538828
400,352,0.6041325797244639,0.9998918403271984,7Networks_RH_SomMot_3-rh,rh,SomMot,53.36903767549354,-18.244371210800782,6.734288401347194
400,353,0.6007323140631321,0.9999236772889089,7Networks_RH_SomMot_30-rh,rh,SomMot,3.981809020042419,-24.704219892187027,56.86575749468263
400,354,0.6001142684839443,0.9999154112570222,7Networks_RH_SomMot_31-rh,rh,SomMot,28.26973286867142,-11.522211138010023,60.640694184303285
400,355,0.5966817822424216,0.9999158080675736,7Networks_RH_SomMot_32-rh,rh,SomMot,8.84448964238402,-41.644575999333306,65.66025912267922
400,356,0.5985161140172341,0.9999126453076512,7Networks_RH_SomMot_33-rh,rh,SomMot,21.113430320995004,-26.097218609210728,60.7053500958978
400,357,0.5995861981845907,0.999914753981638,7Networks_RH_SomMot_34-rh,rh,SomMot,21.24476136853618,-30.0118748264928,62.39330081939697
400,358,0.5994912479822408,0.9999071145027907,7Networks_RH_SomMot_35-rh,rh,SomMot,21.66870424984756,-36.93358524376748,66.25574120978044
400,359,0.5995317443815315,0.9998986646207675,7Networks_RH_SomMot_36-rh,rh,SomMot,15.91704198134573,-9.38943478747418,66.94574837132504
400,360,0.5996272034887573,0.99990138605199,7Networks_RH_SomMot_37-rh,rh,SomMot,14.517009213356246,-48.4923494000637,69.88299911475069
400,361,0.601142317362988,0.9998989375660794,7Networks_RH_SomMot_38-rh,rh,SomMot,4.072558445913775,-24.107531795749917,70.02845520920701
400,362,0.5993516674198252,0.9999050471246201,7Networks_RH_SomMot_39-rh,rh,SomMot,15.58972176316259,-21.862215113010908,70.2278064983926
