parcel_idx,n_subjects,total_power,spectral_exponent,spectral_exponent_r2,delta_power,theta_power,alpha_power,beta_power,gamma_power,gamma_delta_ratio,fast_slow_ratio,peak_freq
23,203,0.7594009010189564,0.24366122662336984,0.7926541046937493,0.10544165458350438,0.09595342079649358,0.10314421173068022,0.2975241008948483,0.15733751301342982,1.5427469579838413,2.2987405079282204,1.0886699507389161
24,203,0.6285090910703778,0.2833052991478004,0.7772443975129694,0.10362929959617224,0.0817422021737064,0.08013508332808401,0.238274387635209,0.12472811833720605,1.2953130821232781,2.046828041049211,1.0
25,203,0.766539935654499,0.6140227458042301,0.9123697773348164,0.1668544293678109,0.13885847395552373,0.10897171153218185,0.2507596825640259,0.10109563823495657,0.6247005753298689,1.1807384138984733,1.0689655172413792
26,203,0.770827141167982,0.44933798507363093,0.8674890498333407,0.1330797670034077,0.12742880683965588,0.10486245807698606,0.27693189331577034,0.12852421593216207,1.0822141669157814,1.691750679887589,1.0517241379310345
27,203,0.6386572663184223,0.32947358168557195,0.8342219837305945,0.09893436948290737,0.0916341960282765,0.0847448838351002,0.24240271877703826,0.12094109819510018,1.3303612426882303,2.0226713094071456,1.0541871921182266
28,203,0.796413471708773,0.3935958960056914,0.8597947262702933,0.1348957186171208,0.11967859512331963,0.10756595226723234,0.2954585191614329,0.1388146865396673,1.1228432784932358,1.8051932776746518,1.0369458128078817
29,203,0.7838682674050549,0.42472287957577,0.8625457012634564,0.12947639923771756,0.12391527832820655,0.10708143664393147,0.2925984361783924,0.13079671701680703,1.0795873104480944,1.7487744472187885,1.0714285714285714
30,203,0.6524562677989867,0.343306464191136,0.8149906422510077,0.09254050210727507,0.09440421660943897,0.09405477503876652,0.25236560270640385,0.1190911713371022,1.3590946693567516,2.0643354849302455,1.3940886699507389
31,203,0.5627544624228932,0.3517642755947599,0.856418761621874,0.0839660469145921,0.08645842747727761,0.07519093101195501,0.2118819065536832,0.10525715046538531,1.3404518611020344,1.9594454747050916,1.0566502463054188
32,203,0.7755301845180883,0.4659697885832329,0.8769426310328527,0.13409594259951566,0.13150808999232838,0.10431122592389244,0.27971596694157613,0.12589895906077556,1.0172313521776013,1.6168310239393862,1.1083743842364533
33,203,0.7442038418961181,0.3403530389291319,0.7811242542105576,0.16336312172742368,0.09531127174673262,0.08823097332621845,0.257106205610009,0.14019226948573435,0.9186156938613935,1.586322683309057,1.0024630541871922
34,203,0.8188707953042623,0.38554922191756247,0.8036209605421102,0.11775713611756845,0.12481883142775185,0.12301017937344322,0.3111194196514679,0.14216522873403106,1.2715016509649024,1.9426724259050296,1.980295566502463
35,203,0.8314120786270545,0.4142023437831168,0.8361854784992968,0.12873066633574654,0.13029926424212415,0.12073028444536109,0.3109456791584322,0.14070618444539038,1.1674986214688006,1.8270638847028113,1.3448275862068966
36,203,0.7886065555531753,0.49707789709341926,0.86548414064624,0.13825243338062423,0.13583443235526013,0.10909298172216106,0.2837670239614001,0.12165968413372968,0.9545183605576838,1.5656233482756667,1.0911330049261083
37,203,0.6600970584828243,0.4082931389582188,0.855888810980976,0.10461953119227352,0.10963043568292075,0.08846346511094881,0.2410841153547163,0.11629951114196495,1.2090236861299757,1.7780875114509156,1.2266009852216748
38,203,0.7454022591186283,0.4234600318059065,0.8242496154111815,0.11334654084829886,0.12825763342258314,0.10491598510658452,0.2705924004761588,0.1282896992650029,1.213148873166982,1.7488685314566503,1.5073891625615763
39,203,0.7716377906852071,0.37466494674430717,0.7968389295586455,0.16365078657265456,0.10431443407114428,0.09560341027439173,0.26884738432805455,0.13922177543896208,0.9105882238487197,1.5853973177396523,1.0073891625615763
40,203,0.7087667177511727,0.5165081541031097,0.8319222577029723,0.23431899730122743,0.09089255332690875,0.07709906015257113,0.20088001106580566,0.10557609590465972,0.5136463428809456,0.9992173284587426,1.0123152709359606
41,203,0.7378143445479737,0.3508797861887787,0.7801309494748382,0.16313352210011314,0.0957221620963697,0.08700942635110388,0.2537692682222634,0.1381799657781235,0.899406670332621,1.561440311362927,1.0172413793103448
42,203,0.7612133776151686,0.3601679692628493,0.8232458635861133,0.16048409981015085,0.09972361168944155,0.09439998441378966,0.26880115085230477,0.13780453084948172,0.9240291343100341,1.6231098218681064,1.0024630541871922
43,203,0.7687922737105444,0.3090301549232546,0.7999697667125745,0.13913447413992816,0.09862568754239717,0.09970778465226264,0.2819652926779536,0.14935903469800277,1.1501223042711881,1.8765878790562054,1.0492610837438423
44,203,0.8128846502765795,0.3662374469742828,0.8576354511689683,0.14122876183814886,0.11719689122339581,0.10776583189194713,0.29903284848818124,0.1476603168349064,1.1200773058159557,1.8079560083076514,1.0024630541871922
45,203,0.7701669373271961,0.526393485325521,0.9090995053783061,0.18084568565037126,0.121424736644416,0.10184780119137053,0.25126224684169646,0.11478646699934182,0.6637310708000589,1.2436438195059651,1.0049261083743843
46,203,0.7994925745632949,0.29246092145314556,0.8092306763308249,0.10507749527458152,0.10515388111773095,0.12583947990186778,0.3058788860609313,0.15754283220818352,1.5394932475501137,2.2420950336002052,1.5714285714285714
47,203,0.7978562171579775,0.5574822713622951,0.7863124268631222,0.13107890687259777,0.12309698322342634,0.16792166611724849,0.2626530783110773,0.11310558263362756,0.8954470456536083,1.528229818035385,2.997536945812808
48,203,0.72559591063269,0.30210367570953345,0.6717670088728916,0.0854959631638785,0.09132053106602239,0.13622594555143044,0.2747965708747589,0.13775689997659987,1.667717313001908,2.396968661799849,4.167487684729064
49,203,0.8479141075768599,0.41260651323406977,0.7542741118202437,0.11835679990188464,0.11725328453187843,0.16410652894169248,0.3059505757734912,0.14224691842791304,1.2609910948039873,1.9654137020354674,2.8448275862068964
50,203,0.7795541649901496,0.3222801989656494,0.8105158204814267,0.10470923322388205,0.10632030529230099,0.1252280948384402,0.2951111367994866,0.14818539483603996,1.4670057428780787,2.159674143985765,1.561576354679803
51,203,0.6080156243790569,0.3606676269884559,0.7238033504065384,0.07798945489261809,0.08010356203610443,0.11501979449332667,0.2274665327952585,0.10743628016174925,1.43574836932144,2.185165998117504,3.086206896551724
52,203,0.7268971159394836,0.34322192847244615,0.7519973314930837,0.09514219301760918,0.0960761743040785,0.13024450703556378,0.27319614505209483,0.13223809653013724,1.456513106160557,2.18811593313213,2.413793103448276
53,203,0.7084089342316144,0.2674618442488872,0.7753553753541066,0.12005649902997252,0.09047032165489201,0.0892699984769713,0.26185845630427773,0.14675365876550084,1.2683183279876924,1.972457160449069,1.0098522167487685
54,203,0.7707040391986606,0.32372598349657233,0.8137047648241347,0.1095773445536534,0.10352375958591054,0.121895118251259,0.2882900015768882,0.14741781523094938,1.3998329810805872,2.097951906877402,1.4630541871921183
55,203,0.7294274081920737,0.16585521030401773,0.7201583619975824,0.09120756883344175,0.0843515366183678,0.09624682671195857,0.293261881560257,0.16435959446804857,1.8297386527200223,2.622641074054577,1.0098522167487685
56,203,0.7407538889141155,0.10734876537733265,0.5556323557849294,0.08078215340863262,0.08154277550798189,0.09633026487363451,0.3076836093969319,0.17441508572693462,2.1985065569252527,2.998231597423664,1.1527093596059113
57,203,0.7580578262721414,0.22002706480478232,0.7842166487223257,0.10727923438262434,0.09157007233577952,0.10113248006756986,0.29496163672367226,0.16311440276249528,1.559700183556583,2.3297313988509125,1.0024630541871922
58,203,0.6823469720827685,0.28809093229052324,0.8123073374859711,0.11620201336112179,0.08690922374768892,0.08839742846845149,0.252830358790044,0.13800794771546243,1.2593394883418767,1.980161109328234,1.0541871921182266
59,203,0.7741666522001392,0.17795010751326953,0.7449383139596907,0.09241772199869068,0.09183507183509805,0.10660658283834575,0.31114265302102967,0.172164622506975,1.8988741133093585,2.6488099175174775,1.1182266009852218
60,203,0.7792656758197202,0.2842126658565024,0.8001699516772599,0.11533603514242445,0.09911275102709959,0.11444371409327275,0.294577321402326,0.15579585415459762,1.391424150612657,2.1400507117664747,1.1921182266009853
61,203,0.7616000364741352,0.1870279385758632,0.752005140738511,0.09359311082906538,0.09058032781746607,0.10400632928992752,0.30573330871396914,0.16768695982370704,1.8365757872968482,2.6029437943111327,1.0566502463054188
62,203,0.7750125238868223,0.20820997025489105,0.7744934851915397,0.09560008476548999,0.09416344553014566,0.11053230684116738,0.308034928573109,0.1666817581769104,1.7855263565924537,2.5348903099862308,1.2364532019704433
63,203,0.8301440980718108,0.3747357829216758,0.7103922151739923,0.11888257579818366,0.10319504150613748,0.16611693299870547,0.29783976467187173,0.14410978309691244,1.2381750346727776,2.014877062124336,3.4261083743842367
64,203,0.8614486111069823,0.640652710114543,0.6397173977928953,0.11705925890132551,0.11607799328138238,0.2518689005948077,0.2799969383957149,0.09644551993375178,0.8700665987650034,1.6830319032188092,6.302955665024631
65,203,0.8486526139190829,0.7087845822331085,0.6924101266117787,0.13403014302769056,0.12492589682414083,0.2380105476212111,0.26465088461480724,0.08703514183123326,0.682947585234654,1.4113024205429114,5.184729064039409
66,203,0.8364020928267885,0.5051018909419212,0.7012026624808904,0.13044885889082786,0.10840644019566405,0.1982547960312197,0.2785405289687683,0.12075146874030851,0.9569004888065257,1.7083902217835576,4.5
67,203,0.8258716345762452,0.5659761397987114,0.6482441320791679,0.11526085056940655,0.10838281322040455,0.226334746651533,0.27079517490959915,0.1050980492253019,0.9453575254283632,1.7224062101944406,5.834975369458128
68,203,0.8069438659350976,0.3306571443556411,0.7558460331256008,0.10903156654509899,0.10263251127611422,0.14447066928721702,0.3005453690025594,0.15026374982410803,1.4034735008563184,2.15173175779922,2.9827586206896552
69,203,0.8688311147177304,0.7091968023070637,0.6359487203188073,0.12554905711703898,0.11372009858027929,0.28059493392883644,0.2637546728805239,0.08521235221105183,0.7225665130080896,1.5207203925058217,6.374384236453202
70,203,0.8371562035548034,0.6903825024012921,0.6531536618037699,0.12215539738149167,0.1139404896619852,0.2558997082948107,0.25862081556870214,0.08653979264781367,0.7458754158344686,1.5173398599991705,6.334975369458128
71,203,0.8265943816981824,0.4701443879327129,0.7457308644201831,0.12130288449812382,0.11501133646116772,0.1742185998683602,0.28921096994474504,0.12685059092578566,1.0777556865045883,1.793904083282271,3.6551724137931036
72,203,0.825703832824857,0.4764712772609012,0.815182676935005,0.12849640055830971,0.12881644290937183,0.14675420805685802,0.2944835794935237,0.12715320180679374,1.0146212055631298,1.673528863910661,2.0492610837438425
73,203,0.8105904049491159,0.535527456994209,0.8201015095078328,0.13577115290559624,0.14035900909637294,0.1359914542732196,0.28240917262300763,0.11605961605091966,0.879577097175777,1.4853907577684535,1.7339901477832513
74,203,0.839800655938975,0.4311041468706081,0.7197351888584504,0.1155645242015893,0.12595458371804372,0.1497348424118083,0.3157749964362387,0.13277170917129508,1.2061756454554196,1.9332736480723647,4.032019704433497
75,203,0.8164346183269283,0.604276085301318,0.8451540730385141,0.14915011488512284,0.15760263846458508,0.12129204407882982,0.2793248172402862,0.10906500365810448,0.7804615896743999,1.3313608882941736,1.477832512315271
76,203,0.8305986424357442,0.5300276396792404,0.6946114560386606,0.12123196323533966,0.1324992399291779,0.16455225364467801,0.30050813809800747,0.1118070475285413,0.9662533714958711,1.6917934692785612,4.770935960591133
77,203,0.7869585533300301,0.5497732110422819,0.8170640887826647,0.132290732757046,0.14545181714323363,0.12099460548978795,0.2757227500498631,0.11249864789009938,0.9104466456066784,1.4742241572787211,1.9729064039408868
78,203,0.78917657286744,0.1627720799436612,0.6247437033408698,0.10057932114594866,0.08871565013011758,0.1074576552048331,0.316738526891028,0.17568541949551267,1.8070035373471185,2.6459584477157017,1.064039408866995
79,203,0.8407513984914164,0.6260898223491601,0.727626145614512,0.13407406921128498,0.1251040628580242,0.19777233569677524,0.28337100751464794,0.10042992321068413,0.7952989064578784,1.5502190470966466,3.229064039408867
80,203,0.8294084130481307,0.6113288605092525,0.7140021536585357,0.13291649314785903,0.1253834093151728,0.18417619568671081,0.2880093365975344,0.09892297830085357,0.8026727709016803,1.5841609845119045,3.2660098522167487
81,203,0.8322106827124947,0.5587773560756382,0.7553375153428683,0.13379045134616557,0.12402062811592836,0.1736142055470361,0.2893352067463744,0.11145019095699038,0.894446106720347,1.63521849778695,2.8300492610837438
82,203,0.7614536726343742,0.5670280595039053,0.674030987312526,0.10576291447624629,0.10527354739376872,0.19328296823512767,0.2589110722320025,0.09822317029722921,0.9859929546501004,1.7691096806101796,5.374384236453202
83,203,0.753639072903029,0.49440402679791795,0.715624161089029,0.10835648287181499,0.10554537927033106,0.16186664819788885,0.2686828814884281,0.10918768107456585,1.0767784052777527,1.8495919818903472,3.477832512315271
84,203,0.814775389108723,0.5381940746422221,0.694233678785123,0.11312282007355078,0.12131828086444624,0.18707028678351517,0.2826056682659575,0.11065833312125341,1.0430437887173656,1.7712284970578804,4.3817733990147785
85,203,0.761618712775298,0.5078685413417974,0.6908746691724328,0.10440960451668087,0.10998831145873665,0.1679142771952378,0.27253794430500256,0.10676857529964008,1.0936976086132,1.8595199123849406,4.172413793103448
86,203,0.75038869734836,0.41897842115464173,0.6706776436638291,0.09199063968163078,0.10638256480244666,0.1551918124877966,0.2774633086218825,0.11936037175460355,1.3694124084846981,2.0919460932129454,4.586206896551724
87,203,0.762385672368908,0.19273810096191854,0.7129451232927005,0.09597917971492413,0.08982789622720595,0.10824052233890971,0.3029671650628432,0.1653709090250251,1.7582836141798022,2.550211280009247,1.1330049261083743
88,203,0.7540455483265689,0.14509133652603207,0.6729324508504788,0.08102975839252231,0.0873392235779331,0.10497291312197372,0.30825475928879603,0.17244889394534368,2.1580558535319736,2.8769834280861786,1.3571428571428572
89,203,0.776804159617398,0.2702445859684711,0.7258314256931779,0.09312067132139144,0.09905437418006581,0.12971456157008635,0.2995246688597447,0.15538988368610965,1.7188548327869364,2.4228605728600363,2.8201970443349755
90,203,0.8072636238086284,0.7694205563631606,0.7153357915549464,0.1347944701111333,0.11986757092151687,0.23376943560654986,0.24101378242762164,0.07781836474180673,0.6074557501281872,1.3021677422784301,5.054187192118227
91,203,0.8476161519923544,0.3724498201150071,0.7981705323635104,0.11846815161223297,0.11942778235246042,0.14180838665226145,0.31814067074174146,0.1497711606336581,1.3373727919530976,2.0437006215629636,2.061576354679803
92,203,0.8381257628702867,0.63956045822624,0.7030364302504296,0.13058864170363932,0.12057764584718503,0.21500515131577527,0.2740479853541023,0.09790633864958491,0.7919692610978857,1.5452054903344055,4.426108374384237
93,203,0.8217808238672256,0.672029461098578,0.7539358153214855,0.14098173980074494,0.13336485058161618,0.18041465535788515,0.2753538430300002,0.09166573509697905,0.6970303196816282,1.4085546163018507,3.167487684729064
94,203,0.7851151184566092,0.6662368442211665,0.770111394992163,0.1391627653876631,0.1233570952699263,0.17396500045624758,0.25820832801297006,0.09042192932980192,0.6882703175644929,1.3865229904626464,2.6576354679802954
95,203,0.7621060554988017,0.41776534253004804,0.8362072715308815,0.12162418073581295,0.11484098266931225,0.1154579781321328,0.2816961078464725,0.12848680611507127,1.1058767336659239,1.7879244482606376,1.4975369458128078
96,203,0.8033254044766094,0.42671840523632926,0.8035487030101623,0.12084910576722532,0.12324994104346114,0.12711806215633828,0.299688265216189,0.1324200302933956,1.1510915061062184,1.831046012974472,1.9630541871921183
97,203,0.7210707479410378,0.4682827399601046,0.80571149109378,0.20383045699117497,0.09732871629103669,0.08350759853504737,0.2185689109932591,0.1178350651305196,0.6252774332258724,1.1584335856302983,1.022167487684729
98,203,0.6832525901503798,0.4446255111210655,0.7958286610471496,0.19547329276043982,0.089613466795513,0.07676528335038262,0.20762032327483626,0.11378022396920798,0.6556641617684307,1.1946290446439023,1.0
99,203,0.5949159659467361,0.44897825517455525,0.7461244576643501,0.18644583516440774,0.07249152498973678,0.06162810274752113,0.1770375012762823,0.09731300176878817,0.5659513662340888,1.1038456088149373,1.0369458128078817
