parcel_name,tau,tau_r2,rho,rho_max,x,y,z,network,hierarchy,hemi
7Networks_LH_DorsAttn_Post_4-lh,14.142990494105414,0.8752866836043965,0.5743382171323327,0.9755133888925307,-44.844641882237326,-67.26428501316741,10.506211456407225,DorsAttn,2,lh
7Networks_LH_DorsAttn_Post_5-lh,23.854188193415265,0.8122250104385493,0.567202044451461,0.9738740432288355,-26.141969740279784,-68.28621909494062,26.330720279469837,DorsAttn,2,lh
7Networks_LH_DorsAttn_Post_6-lh,17.769347897008707,0.8951978469887227,0.5707631577508986,0.9744671212089091,-50.3720711323486,-34.48558838171944,38.32125892969454,DorsAttn,2,lh
7Networks_LH_DorsAttn_Post_7-lh,20.241228627060224,0.8331731017906381,0.567089135594366,0.9735624528884865,-23.05570057014356,-62.69168079503484,41.502603239102946,DorsAttn,2,lh
7Networks_LH_DorsAttn_Post_8-lh,17.612073639723192,0.8989806909719459,0.567645513466398,0.973857496580744,-41.075178963355285,-30.204871953332447,37.897136486704824,DorsAttn,2,lh
7Networks_LH_DorsAttn_Post_9-lh,15.108237869613907,0.885663663367521,0.5669930826654338,0.973669419598822,-33.084350404361956,-47.01983548480265,37.46983894126602,DorsAttn,2,lh
7Networks_LH_DorsAttn_PrCv_1-lh,19.06345286856419,0.9059415525535331,0.572696250479899,0.9746602955255657,-47.22886584810357,4.277604007853117,23.504537269843752,DorsAttn,2,lh
7Networks_LH_DorsAttn_PrCv_2-lh,16.68417095971636,0.8957047936270475,0.5736231483666199,0.9748985471920913,-48.712443320020554,-0.9487729829248241,35.82210860725853,DorsAttn,2,lh
7Networks_LH_Limbic_OFC_1-lh,44.77181560201171,0.9075897828980439,0.5763888836166813,0.9760102596776475,-14.060062265296072,21.902016596868634,-18.30890859928649,Limbic,3,lh
7Networks_LH_Limbic_OFC_2-lh,42.452526825449446,0.9067378237847454,0.5768773312235684,0.9760871306457031,-23.31483175202402,22.277196577721124,-17.10118514479501,Limbic,3,lh
7Networks_LH_Limbic_OFC_3-lh,48.11469667163085,0.9143392653747761,0.5747153370344028,0.9755363819778816,-11.115581698359692,42.9654712046402,-20.19194741750244,Limbic,3,lh
7Networks_LH_Limbic_OFC_4-lh,47.06727870155613,0.9075922520203552,0.574670890495013,0.9758259026763512,-6.117458251906158,21.031320483506292,-16.582632709671802,Limbic,3,lh
7Networks_LH_Limbic_OFC_5-lh,45.184006910102696,0.8841401894433324,0.5792407373965274,0.9760209232179189,-15.66855570027894,59.0643887317658,-7.201232619335464,Limbic,3,lh
7Networks_LH_Limbic_TempPole_1-lh,36.12300184247181,0.8684909148633522,0.5823566459323753,0.9767367505126007,-40.008562013107905,-6.54361246149151,-37.97392615001124,Limbic,3,lh
7Networks_LH_Limbic_TempPole_2-lh,44.66041595378007,0.9037521465444778,0.5758574351842036,0.97594086531536,-29.607019075940464,3.238472066642585,-36.43258019480758,Limbic,3,lh
7Networks_LH_Limbic_TempPole_3-lh,33.084898842480236,0.8854068800739598,0.5779160431939022,0.9762091798874043,-28.0686940646006,-10.515432676507368,-31.777946417116453,Limbic,3,lh
7Networks_LH_Limbic_TempPole_4-lh,27.520888049743192,0.8777648024935886,0.5811501032163181,0.9766725499653005,-50.80807143963728,-23.456263839754065,-30.15012667795195,Limbic,3,lh
7Networks_LH_Limbic_TempPole_5-lh,28.730457487082877,0.8975864090472154,0.5761584453345189,0.9759283237665798,-40.28404272523605,-22.40277678679882,-24.30545621448093,Limbic,3,lh
7Networks_LH_Limbic_TempPole_6-lh,33.68012333929681,0.8993646149956889,0.5777629604048721,0.9760708894855834,-45.786294547875805,6.328710552733584,-29.771380037410097,Limbic,3,lh
7Networks_LH_Limbic_TempPole_7-lh,36.20192041522469,0.9140978425575791,0.5741427276588468,0.97569910799962,-35.49670711888567,5.130640647540165,-28.456945747703962,Limbic,3,lh
7Networks_LH_Limbic_TempPole_8-lh,25.65036146925973,0.8815792735559731,0.5770166149551069,0.976120849891369,-22.61813603386598,-22.201365062522385,-24.528874233477605,Limbic,3,lh
7Networks_LH_SalVentAttn_FrOperIns_1-lh,29.81841889313642,0.9207926606203314,0.5727632304845549,0.9754009979223867,-45.18159460355852,-3.4188466248221445,-17.44925534249327,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_FrOperIns_2-lh,26.583487929857547,0.9214375759654392,0.5716116756850487,0.9747453614451865,-36.092786239230925,-0.14282099074255838,-6.718680682945798,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_FrOperIns_3-lh,30.969516467226228,0.9050080108112398,0.5720095966622029,0.9747037622022049,-30.519674086365207,26.42326987894445,-0.4829546711604555,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_FrOperIns_4-lh,28.18583973664103,0.9171080889758789,0.5697447841339923,0.9749477238918602,-38.122878857976914,-16.981779080433128,-4.792229866487667,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_FrOperIns_5-lh,24.90800064893948,0.9078087386859575,0.5712426596842805,0.9741752207372649,-32.31017820236057,19.66180677873769,9.311800713373367,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_FrOperIns_6-lh,21.288030325153745,0.9222010134887211,0.5703317558946908,0.974154184173391,-35.28943294632723,4.929825485190969,11.368380454196423,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_FrOperIns_7-lh,24.16919488657835,0.9155276045737414,0.5738909337650232,0.975092121639759,-44.62366701492409,11.748556231009209,5.2050868099450875,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_FrOperIns_8-lh,22.795971614065675,0.9128664388458904,0.5760664065772607,0.9753393790401169,-50.89108623276099,0.7058502798564388,6.796441643028674,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_FrOperIns_9-lh,20.041879011308747,0.9156007291055019,0.5753136309364271,0.9752947458045251,-49.96572895316591,7.949703081703346,12.50949196530858,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_Med_1-lh,21.36803575872931,0.9203678850071537,0.5682318072613506,0.9737728838339683,-9.7989397224644,19.02593928978696,31.899253939934674,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_Med_2-lh,18.726450629407474,0.9211335137139304,0.5681550456401846,0.9740850578942063,-9.128736888010819,0.5730238740388957,40.04978220616504,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_Med_3-lh,17.544792358569737,0.9195287775398729,0.5692985691114797,0.9741268507861353,-13.827261214977817,-24.640372779808544,39.92721813681879,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_Med_4-lh,19.186634944562716,0.9119720182073336,0.5679807970577793,0.9740021208241157,-9.88332422122187,8.061285190359644,47.15841930541557,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_Med_5-lh,15.425991714133612,0.8858569928133458,0.5668747788142149,0.9735272723249598,-15.469697962056198,-39.917750736750456,44.754262029095635,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_Med_6-lh,19.360294731147743,0.855861007559283,0.5680885894396015,0.9737031995821093,-10.129832926808753,-48.91972201734825,55.95170092457628,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_Med_7-lh,14.605512661786843,0.9096453471714961,0.5718287712216173,0.9746479828954548,-10.893570640000512,-5.094162641790002,65.93495959718825,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_PFCl_1-lh,22.96897562917536,0.8979479653939743,0.5733107890602351,0.9746548957348194,-29.990098208386815,37.72480283509445,23.967933466048102,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_ParOper_1-lh,18.864030454525345,0.8791071770261365,0.5710554044272549,0.9747628375165839,-51.56367033769249,-34.98286242075757,23.21750361940081,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_ParOper_2-lh,15.546507825350353,0.8821825586468077,0.5746606118273389,0.9754868849367839,-55.449250401497565,-46.388308659701025,25.636013528847762,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_ParOper_3-lh,15.755965460999896,0.9061686464704092,0.5717614882168841,0.9747900793987916,-57.46750573063284,-25.581208659229134,29.20339095575777,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_ParOper_4-lh,16.148238074069774,0.8894508708642002,0.5745661354451246,0.9752826103184894,-57.667350665054805,-37.01216649218388,34.18445929976329,SalVentAttn,3,lh
7Networks_LH_SalVentAttn_TempOcc_1-lh,15.87456705618742,0.8895976202792427,0.5768770828488945,0.9760243086409472,-51.71449360382107,-54.68387471627666,6.292897528702567,SalVentAttn,3,lh
7Networks_LH_SomMot_1-lh,22.48391518540346,0.8972172124584128,0.5717585402727057,0.974943296815995,-49.84483707454514,-14.932317744031073,-0.9422418915148322,SomMot,1,lh
7Networks_LH_SomMot_10-lh,19.050176601925415,0.8884960267401821,0.5705980375443126,0.9746945847041204,-48.57228689923369,-24.829529584925563,19.92793483104919,SomMot,1,lh
7Networks_LH_SomMot_11-lh,16.94909831457604,0.8989502163494383,0.5735630098295935,0.9750230076139546,-58.084395753698296,-18.95986579861251,20.161383072613237,SomMot,1,lh
7Networks_LH_SomMot_12-lh,16.50615612494425,0.9143088870648703,0.574752175962354,0.9750748705396906,-56.7268442768785,-5.20643108877494,22.370655688169798,SomMot,1,lh
7Networks_LH_SomMot_13-lh,15.274510822229086,0.9212909977895559,0.574022123548308,0.9750205302872671,-60.269855526718345,-12.9184497838267,30.319311705548404,SomMot,1,lh
7Networks_LH_SomMot_14-lh,16.980873893670456,0.9167324207540227,0.5705102759302199,0.9742996888893889,-49.5941002994499,-10.846647743176058,28.039739914123118,SomMot,1,lh
7Networks_LH_SomMot_15-lh,15.33957009959187,0.8968098170541573,0.5720446694522949,0.9746371339997011,-51.8380428761081,-22.900283099991867,37.0493990654136,SomMot,1,lh
7Networks_LH_SomMot_16-lh,16.050448722352275,0.909633329088078,0.5715227902376102,0.9743972028654873,-47.875649962725994,-8.760205781792196,39.60923766582695,SomMot,1,lh
7Networks_LH_SomMot_17-lh,16.164762066019758,0.9062849752127521,0.5691886925791093,0.9739443957533781,-45.53369466554035,-19.06268638265612,37.05294360243879,SomMot,1,lh
7Networks_LH_SomMot_18-lh,18.098938642211795,0.9260837012989402,0.5694568231792033,0.9741808395861211,-10.800108197814987,-13.440786213565818,46.51202453928383,SomMot,1,lh
7Networks_LH_SomMot_19-lh,15.899285302764156,0.9069776232926859,0.570288901952539,0.9739463317537826,-37.5606653048054,-15.299751833133788,44.24049030090925,SomMot,1,lh
7Networks_LH_SomMot_2-lh,20.614296575104376,0.8864110291906582,0.5706009708145449,0.9748778011215415,-54.995902845425405,-24.161641692493806,3.6696806318520143,SomMot,1,lh
7Networks_LH_SomMot_20-lh,14.526081764189552,0.899918936248435,0.5724661877425647,0.9745720200599872,-46.55444739405446,-20.946260959822304,51.891830488469225,SomMot,1,lh
7Networks_LH_SomMot_21-lh,14.596486580526449,0.8934442661854733,0.5720181658336734,0.9747407111878702,-44.675989572844735,-29.329503769875142,53.86794881882731,SomMot,1,lh
7Networks_LH_SomMot_22-lh,18.596453677690334,0.8841220373088974,0.5695164941422771,0.9741023095225375,-36.441130481496124,-25.588589617777206,47.71199838103417,SomMot,1,lh
7Networks_LH_SomMot_23-lh,12.877575289285899,0.9008709194564705,0.5684594494451507,0.9738189764210361,-12.040251710425876,-35.799544466227104,52.99795961205458,SomMot,1,lh
7Networks_LH_SomMot_24-lh,14.965443489001043,0.922320692996081,0.5703207948923636,0.9743019148128499,-7.594318930428512,-23.650136483040185,54.65435371688097,SomMot,1,lh
7Networks_LH_SomMot_25-lh,18.206789199742616,0.9188153836805509,0.5692056534857636,0.9742187502591506,-7.191353969961062,-9.343187091704833,56.93388145088693,SomMot,1,lh
7Networks_LH_SomMot_26-lh,13.581451658440685,0.8804373288556903,0.5719207074452151,0.9740745325807779,-34.03063116501866,-18.903733896895016,58.803625540245136,SomMot,1,lh
7Networks_LH_SomMot_27-lh,19.748816628296193,0.8405857074133044,0.5674990841691683,0.9736827795696353,-29.231075968691513,-45.75288564508951,57.04653111182461,SomMot,1,lh
7Networks_LH_SomMot_28-lh,14.447495079662556,0.8779244775403907,0.5709831384639624,0.9741112058697522,-33.34377910445134,-29.638158403337002,57.63992911080519,SomMot,1,lh
7Networks_LH_SomMot_29-lh,16.834295659692057,0.8560614692257468,0.5695852667949619,0.9739543040205065,-29.646519166511176,-35.315671325629985,59.510021526741504,SomMot,1,lh
7Networks_LH_SomMot_3-lh,20.99244327445986,0.9026287545662538,0.5676091229359936,0.9741573477074807,-35.560778106056794,-25.247177026989892,7.393435338805622,SomMot,1,lh
7Networks_LH_SomMot_30-lh,14.76405832102765,0.9095539441023106,0.571513486579594,0.9744190637147851,-25.73572183643533,-13.090632146894775,58.763960362700324,SomMot,1,lh
7Networks_LH_SomMot_31-lh,12.720265542585048,0.9139215825463823,0.5715207320967,0.9742380380703107,-21.169599772010947,-25.09073267745621,59.56675752851309,SomMot,1,lh
7Networks_LH_SomMot_32-lh,15.52721401292603,0.87878921407121,0.5698480783988346,0.9740102517728004,-10.898743647786294,-41.41513471385873,67.49863246539988,SomMot,1,lh
7Networks_LH_SomMot_33-lh,13.242538130204675,0.9246839107282295,0.5723252361687199,0.9747826542983854,-6.52918150495987,-25.956416564081913,66.45343481549915,SomMot,1,lh
7Networks_LH_SomMot_34-lh,13.579489122598815,0.8972745458090204,0.5745677653238908,0.9750752556697502,-15.954936411384093,-14.733885170815713,66.59026625375765,SomMot,1,lh
7Networks_LH_SomMot_35-lh,11.941484925855159,0.8939183608169436,0.5716811929216405,0.9741175464666053,-19.119080725167336,-32.698092968756555,63.47145845874304,SomMot,1,lh
7Networks_LH_SomMot_36-lh,18.872262676989077,0.8766553744260347,0.5705572736325777,0.9741899940530141,-19.472607343206167,-39.06264032263769,66.61512701692543,SomMot,1,lh
7Networks_LH_SomMot_37-lh,12.270622064782394,0.9162402145237283,0.5728686211428061,0.974625201122265,-12.281569181654737,-28.22106984501305,67.00998627740866,SomMot,1,lh
7Networks_LH_SomMot_4-lh,21.06632152881048,0.9107873476128807,0.5691332196275178,0.9742550223634149,-37.331802807952634,-8.360631648976392,13.745587528449137,SomMot,1,lh
7Networks_LH_SomMot_5-lh,19.468222298164473,0.8980162617070032,0.5673887704070403,0.9739341514906158,-35.66290769173681,-26.76236146485792,18.780705501370072,SomMot,1,lh
7Networks_LH_SomMot_6-lh,20.118235042060242,0.8705172276116775,0.575406149623653,0.9756015124305611,-57.52310742962064,-38.939930436683824,12.722176938237741,SomMot,1,lh
7Networks_LH_SomMot_7-lh,20.72856667698404,0.8792079141471956,0.5685086946458765,0.974244377546341,-41.0098968771662,-35.95079331789922,12.270632916216812,SomMot,1,lh
7Networks_LH_SomMot_8-lh,20.044239111663323,0.8936614392065616,0.5713391295309254,0.974831575763865,-47.94891592588132,-13.19385568455882,16.045081985851326,SomMot,1,lh
7Networks_LH_SomMot_9-lh,19.21985926501188,0.9004773865783204,0.5770650443897325,0.9757100961963421,-58.4099892526865,-4.432136377026131,12.069538710507707,SomMot,1,lh
7Networks_LH_Vis_1-lh,23.095159952125993,0.8915162262614446,0.5758154981376207,0.9759661850192198,-33.12346240300596,-41.69758871803728,-20.917689757484,Vis,1,lh
7Networks_LH_Vis_10-lh,28.6192092027655,0.796879722563116,0.5757601441978148,0.9755770292033745,-15.52142486108478,-62.634500818183795,-5.11131545103578,Vis,1,lh
7Networks_LH_Vis_11-lh,32.300049918389874,0.7945300898706119,0.579827137549779,0.9763592437778444,-9.538788466945478,-77.2623528974305,-4.987916480099094,Vis,1,lh
7Networks_LH_Vis_12-lh,25.50329885214443,0.7728135830886508,0.5889990468277794,0.9774703732620119,-24.372305835021173,-95.3682271194826,-11.00493672451717,Vis,1,lh
