resolution,parcel_idx,rho,r2,label,hemi,network,x,y,z,PVALB,SST,VIP,GAD1,GAD2,PV_minus_SST,paleo_dist,archi_dist,paleo_minus_archi,mesulam_detailed,granularity_proxy,fc_G1,fc_G2,fc_G3,fc_G4,fc_G5,fc_G6,fc_G7,fc_G8,fc_G9,fc_G10,fc_strength,fc_clustering,fc_local_eff,fc_participation,within_between_ratio,short_range_fc,long_range_fc,short_long_ratio,mean_fc_distance,scov_G1,coher_G1,scov_G2,coher_G2,scov_G3,coher_G3,scov_G4,coher_G4,scov_G5,coher_G5,scov_G6,coher_G6,scov_G7,coher_G7,scov_G8,coher_G8,scov_G9,coher_G9,scov_G10,coher_G10,mesulam_vertex,bb_sd,bb_cv,bb_skew,bb_kurt,bb_mpc_g1,bb_mpc_strength,bb_grad_prof,spectral_exponent,total_power,peak_freq,gamma_delta_ratio,rho_fmri,tau_fmri,spectral_exp_fmri,tau,tau_r2,hierarchy_orig,rho_std,tau_std,rho_r2_mean,bb_sd_proper,bb_cv_proper,bb_skew_proper,bb_kurt_proper,bb_mpc_g1_proper,bb_mpc_strength_proper,bb_grad_prof_proper,sc_strength,sc_degree,sc_mean_dist,sc_short_range,sc_long_range,sc_short_long_ratio,sc_clustering,sc_participation,sc_within_frac
400,71,0.5983697352730064,0.9999023369285416,7Networks_LH_Default_pCunPCC_7-lh,lh,Default,-7.397917231708242,-43.84895533288432,33.774448196790374,0.7104993662712963,0.4699066115448193,0.4162242861311216,0.5348734604413257,0.4780308720754623,0.6882703790804757,71.99539453119576,55.57444190077037,16.42095263042539,3,33.41935551793952,-0.0737810872028183,0.0807500826943906,-0.0008668448986767,0.0150912984287965,0.0288498732190878,-0.0019334532320309,0.0204852192117974,0.0134311379127292,0.0145149997122375,0.0071686964312016,118.71011,0.2747628068160517,0.0023145695578567,0.8228264409772224,1.3948476156149692,0.3079553246753247,0.3699305955056179,0.8324678421668995,62.54541191269891,0.059521,0.049653,-0.021046,-0.022479,-0.063433,0.049271,0.0079032,-0.0035301,0.0018307,-1.5204e-05,0.038268,-0.030844,-0.0082382,0.0023167,0.02408,0.003196,-0.0089418,0.0019289,-0.0061557,-0.0074666,3.0,1231.4863467461676,0.0632547861561911,-0.3316976141090536,-0.9750202247723035,0.1182608289491572,0.2607807530555555,561.0,0.4701443879327129,0.8265943816981824,3.655172413793104,1.0777556865045883,0.5884250396777151,3.305956135809016,-0.4533495044393851,14.14763119407159,0.8792026341662696,5,0.0059387077159133,0.0056735170974519,0.9999022055108232,1375.806178209707,0.0785035535970481,-0.3389858518261783,-1.2621371549989913,0.1551009393378442,0.3406252380555555,584.3571428571429,119.00911,23.0,28.516292753906033,102.54621,16.4629,6.228927467176325,2.9585004069590286,0.4997482181342596,0.6710310664452495
400,72,0.5984727874146866,0.9999023117232352,7Networks_LH_Default_pCunPCC_8-lh,lh,Default,-2.999572497981412,-31.003679178811453,39.53711645419781,0.7694506135490351,0.4641872444114776,0.5475463746606256,0.5855733747408155,0.5186582276396318,1.010236784015016,69.97709318896108,58.32818103770632,11.648912151254764,3,33.02337362616212,-0.0540347477484324,0.0825031330206487,0.0564602591164506,-0.0287075196174357,0.0739115468376834,-0.0023590032353846,0.0197791104738773,-0.0135533098369352,0.0140725099470666,-0.0112709739233345,95.658647,0.2326617349977096,0.0024322080888042,0.8227973168109455,1.1656391994993374,0.2343938552631578,0.2620839855072464,0.8943463474888372,59.50048737895872,0.069164,0.060061,0.013369,0.034241,-0.061785,0.040035,0.016685,0.0021442,-0.0107,0.014442,0.03662,-0.030275,-0.007838,-0.0036505,0.027738,0.0074074,-0.0071972,0.015123,-0.0075504,-0.00095157,3.0,816.655227130764,0.0456211581119706,-0.0713698822289238,-1.1467378848045426,0.0059646000715936,0.22440438075,373.8571428571428,0.4764712772609012,0.825703832824857,2.0492610837438425,1.0146212055631298,0.5672350402975317,4.055657906817571,-0.9807053749937324,17.215131359066135,0.9040807817681727,5,0.0072221873511679,0.0036527288758301,0.9999021372680578,687.5165808101568,0.0478134922927777,-0.5130865865804698,-0.73805362602159,0.034159925096916,0.2383287463888889,348.92857142857144,137.5951,26.0,29.777042831226503,117.5811,20.014,5.8749425401924915,2.7533071557860436,0.675840001267471,0.4875943983470341
400,73,0.5968672862362602,0.9999096090900652,7Networks_LH_Default_pCunPCC_9-lh,lh,Default,-1.8576950583632528,-14.542882574504793,39.12657913627014,0.6945360431870097,0.4401136162127701,0.4872969129727691,0.3658180758394275,0.5107089539558113,0.7767496809375181,63.34822007244002,57.68125633543761,5.666963737002412,3,27.83881225411352,-0.0136954865421966,0.0018945050366,0.0966586120272656,-0.0088974149731344,0.0538686575321829,0.0092566215040577,-0.0132097697929441,-0.0092985936080372,-0.0348897698008921,0.0045439272270124,92.3838033,0.2426128464878439,0.00262614049023,0.8165397285561926,1.313667290366855,0.2152428440677966,0.2119703102941176,1.0154386417022003,59.2388526191174,0.029685,0.048073,0.038029,0.051809,0.022001,-0.0096144,0.018078,0.031722,0.043854,-0.022901,-0.0096802,-0.018997,-0.012711,-0.01356,0.024326,-0.0038088,-0.018322,-0.0013546,0.0073138,0.0076316,3.0,979.2877547823554,0.0516594618645936,-0.1561292836062077,-1.085232568971513,0.1458675315927448,0.3250767172222222,441.7857142857143,0.535527456994209,0.8105904049491159,1.7339901477832511,0.879577097175777,0.5872010646814195,3.384239049321039,-0.5431096630901824,23.008852095742245,0.9175956980161912,5,0.0067331408122154,0.0053552144929404,0.9999094259638628,701.6874771260748,0.0467444703570732,-0.2977579295772903,-0.8355399455964867,0.0138312658093184,0.1887656486111111,348.42857142857144,130.29903000000002,27.0,32.17632746905652,107.81143000000002,22.4876,4.794261281751748,2.588871298666201,0.721861693804043,0.4178097104790419
400,74,0.5999760757945812,0.9999025129116844,7Networks_LH_DorsAttn_FEF_1-lh,lh,DorsAttn,-42.38063602239867,-4.416281575106394,49.41332086471154,0.5785864184339519,0.1905791550944118,0.3043896961873176,0.2746693403847366,0.370258657093813,1.6051229785779608,70.9278503145099,64.97115476876714,5.956695545742761,3,30.97287699135884,-0.0157172259902762,0.0481627317983185,0.0948980258320135,-0.0373387679903971,0.0573187561670911,6.247620854096106e-05,0.0149033101456073,-0.0037460415472349,-0.0182542653413249,-0.0127739936778969,99.96751822,0.2395986911260604,0.0023967654233301,0.8280638426274706,1.9513353375760008,0.2847349555555555,0.2320272721052631,1.227161586865808,73.48491813119206,0.07006,0.061245,0.07786,0.070835,-0.006149,0.0090544,0.033762,0.010536,-0.01338,0.021573,0.0089261,-0.025572,0.00063456,-0.0076324,0.028527,-0.0004603,-0.0018829,0.0022776,0.0035798,0.0023703,2.0,758.3376087791563,0.0429781280596942,0.4765319323854035,-0.810071052948766,-0.0074915488047466,0.2941468894444444,414.5,0.4311041468706081,0.839800655938975,4.032019704433497,1.2061756454554196,0.5589355591056893,4.251655507586196,-1.1509126328022492,14.967945064216345,0.9016298307476606,2,0.0107112296755809,0.008707635189504,0.999902455938018,1078.509827905564,0.05847441071988,-0.0716399087428191,-1.1852826975619537,0.0722253358738517,0.1636762742111111,435.6428571428572,164.573,27.0,40.749411348447225,99.58089999999999,64.9921,1.5322000673904486,2.2794951361780633,0.7241786303876003,0.29251092220473585
400,75,0.599176967402303,0.9999162683032302,7Networks_LH_DorsAttn_FEF_2-lh,lh,DorsAttn,-26.209761056873607,-0.553784114816239,51.04001641735806,0.811392015130641,0.4395018951431263,0.4443061722464376,0.5478188817356222,0.7094661278316636,1.3548526690453455,69.31798399282391,65.99548422147862,3.322499771345292,3,30.79014508485971,-0.0505338825534022,-0.0573020709425952,0.0204492727906918,-0.0274924943969167,0.0513566379418061,0.0152523622998075,-0.0314156528117518,-0.0166041104303733,-0.0152489112879594,0.0515330648322104,90.520441,0.2268094929372633,0.0025056163053493,0.8024380567893943,1.6995149866980777,0.2279957678571428,0.208938835443038,1.0912081866665684,70.14626488514047,0.041553,0.024349,0.037132,0.035712,0.017984,-0.0075506,0.01946,0.03946,0.037564,-0.029303,-0.0062231,0.0023674,-0.018702,-0.0064231,0.028697,-0.0031462,-0.024948,0.0030468,0.0052371,0.0056117,3.0,1062.2120734057248,0.0579926153381713,-0.5704991215256908,-1.0934946573994484,0.155007806150143,0.3492007141666666,442.07142857142856,0.604276085301318,0.8164346183269283,1.477832512315271,0.7804615896743999,0.5571691221056692,4.401841794447696,-1.1830412060531648,15.322139681795958,0.914598945405262,2,0.0111005346449797,0.0096250695904068,0.99991619842444,997.5784458154434,0.0530815065173169,-0.5262783499844508,-1.1986085946210303,0.1540413271342116,0.3374962702777777,403.8571428571428,193.0718,30.0,37.08996971514626,132.88160000000002,60.19019999999999,2.2076949403686856,2.7064723863319338,0.78071450034136,0.25715511017144915
400,76,0.5982893245058097,0.9999142262427758,7Networks_LH_DorsAttn_FEF_3-lh,lh,DorsAttn,-30.667170245005902,-7.23287867207125,49.05226208024236,0.6995554455461457,0.3493419238182181,0.4971914357727217,0.7369089906552484,0.4544978219575641,1.3101911859175104,68.53687513590693,62.42989579706583,6.1069793388411,3,31.60122084976679,0.0029773469628608,0.0223150481330274,0.1115534124483223,-0.0251710175687341,0.0371886567245919,-0.000825218296731,0.003393506288854,-0.000772274811149,-0.0301913897288496,-0.0164326582947396,89.75802390000001,0.2440323035439372,0.0027187798142207,0.8288408347026692,2.126411533094297,0.2514762666666666,0.1942734666666666,1.2944447373696368,67.55420282376802,0.054961,0.056518,0.060275,0.05653,0.0097972,-0.0032987,0.031022,0.025862,0.013901,-0.0020035,-0.00093728,-0.023684,0.0012274,-0.014485,0.034936,-0.0058945,-0.0079798,-0.0022064,0.0032224,0.010097,2.0,765.5115820300971,0.0511038338108061,-0.454525601999615,-0.8716092045723047,0.0188074278420377,0.2595336808333333,359.7857142857143,0.5300276396792404,0.8305986424357442,4.770935960591133,0.9662533714958712,0.5792672717522364,3.6517946399908334,-0.7165658235648102,15.011776111348809,0.9164087830872094,2,0.0115455507952457,0.0089662172769592,0.9999141146990724,1324.700945706447,0.0680634586632117,-0.5176094148838387,-1.1413753877861883,0.1569489404710091,0.3673649194444444,538.5714285714286,128.29899999999998,24.0,33.68459507150776,89.17410000000001,39.1249,2.2792160491086775,2.8362458589518305,0.7398141369857727,0.3519739047069736
400,77,0.5984151439593692,0.9999107356539872,7Networks_LH_DorsAttn_FEF_4-lh,lh,DorsAttn,-21.806398165744284,5.312929678721981,59.09587647811226,0.7790332434313225,0.4552966429581492,0.6986691130028394,0.8478543650643248,0.780978583900724,1.1071922841211357,77.1072982015311,75.72138908387917,1.38590911765192,3,33.86364698325076,-0.031968693469769,0.0647563899750935,0.0750480407191057,-0.031256362605472,0.0590449577897881,-0.0070074456438127,0.0195485542573984,-0.0112099899731015,-0.0040184897705828,-0.0168102960903014,102.1173733,0.2451941245706619,0.0024011009747586,0.8309408191153532,1.7154241694087196,0.261527,0.2299162529411765,1.1374880920365478,72.62562290091375,0.061867,0.052859,0.07644,0.045329,0.010336,0.0058565,0.030275,0.018087,0.0057583,-0.0013766,-0.00084863,-0.014096,-0.0017299,-0.0047564,0.034142,-0.0027611,-0.010077,0.006887,0.004298,0.00036115,2.0,701.6874771260748,0.0467444703570732,-0.2977579295772903,-0.8355399455964867,0.0138312658093184,0.1887656486111111,348.42857142857144,0.5497732110422819,0.7869585533300301,1.9729064039408868,0.9104466456066784,0.5554490620070962,4.424287740178082,-1.2156128059013038,16.471792618264654,0.9058260477742682,2,0.0114331032931618,0.0089907656192916,0.9999106350647567,1368.8106175313906,0.0735073956593699,-0.0940429374177237,-1.1652968785135454,0.0361315818542632,0.2522435517833333,542.9285714285714,194.5348,31.0,32.553800524230006,163.3576,31.177199999999996,5.239649487429149,2.147177258798787,0.7683228466391518,0.24413318336873402
400,78,0.6079367989723206,0.999877722399042,7Networks_LH_DorsAttn_Post_1-lh,lh,DorsAttn,-44.205691876883705,-41.47907080056187,-24.02837216130461,0.6479400146988352,0.3809155522768346,0.5539480878669294,0.4973986333137293,0.5063830512093298,0.8793929304512454,50.96842064973968,29.472982009204497,21.495438640535188,2,-1.9733020566142048,-0.0428403955024846,-0.0291220796870493,0.0408653929276606,-0.0299802579046441,0.0619950768057689,0.0136365620516566,-0.0283193273766829,-0.0143380337306759,-0.0204427597003209,0.0416905770492228,98.666871,0.2388161882864318,0.0024204293281601,0.8039857302249476,1.8519757350837576,0.2448875161290322,0.2606595142857142,0.9394919525809322,86.04034296247535,0.054666,0.058029,0.05636,0.069126,0.0090719,-0.00822,0.023678,0.037819,0.02519,-0.021354,-0.0050526,-0.015039,-0.0077499,-0.015487,0.029626,-0.0041084,-0.018328,0.0038031,0.0012348,0.011437,3.0,765.5115820300971,0.0511038338108061,-0.454525601999615,-0.8716092045723047,0.0188074278420377,0.2595336808333333,359.7857142857143,0.1627720799436612,0.78917657286744,1.064039408866995,1.8070035373471185,0.5799978012606577,3.671450538923605,-0.7061123017760619,24.906787580720835,0.8791890336333118,2,0.0063128194335011,0.0082603521710075,0.9998778241953072,1324.700945706447,0.0680634586632117,-0.5176094148838387,-1.1413753877861883,0.1569489404710091,0.3673649194444444,538.5714285714286,95.0026,14.0,24.09748836399692,95.0026,0.0,950026000000.0,4.434373780206435,0.7460668656914057,0.22122131394298683
400,79,0.5968380663260519,0.999920819625104,7Networks_LH_DorsAttn_Post_10-lh,lh,DorsAttn,-27.93978271047577,-56.96442309226698,45.037484685883264,0.7666423061736516,0.2963758909490153,0.6253983664251943,0.6463210372515931,0.5532127470956092,1.936974979114459,87.89576996160606,67.96798408043632,19.92778588116974,2,44.11181773921005,-0.0478216935170839,0.055606774488086,0.0710416473595518,-0.0186739203861334,0.0813384970035264,0.006231345835762,0.0070864373484557,-0.0109718246522183,-0.00048408995706,0.0024645951596116,104.0309705,0.24406183090414,0.0023460497362552,0.8150289222073483,2.0013207236642523,0.29775125,0.2796669024539877,1.0646638814992462,73.00044100598718,0.060101,0.055716,0.077126,0.068608,0.01327,-0.0098905,0.02986,0.027518,0.0074307,-0.010602,-0.0050612,0.0036288,-0.0042222,-0.0060947,0.029901,0.00066278,-0.012167,0.0025863,0.0066832,0.0052461,2.0,701.6874771260748,0.0467444703570732,-0.2977579295772903,-0.8355399455964867,0.0138312658093184,0.1887656486111111,348.42857142857144,0.6260898223491601,0.8407513984914164,3.229064039408867,0.7952989064578784,0.5870516214089804,3.3107743560700142,-0.5275768162607083,18.229309581946264,0.8523934873653709,2,0.0082943466574844,0.0070106833808943,0.99992064955391,1324.700945706447,0.0680634586632117,-0.5176094148838387,-1.1413753877861883,0.1569489404710091,0.3673649194444444,538.5714285714286,103.4767,16.0,18.844438370472325,98.3068,5.1699,19.015222731213075,3.6929753289110243,0.6745603757713179,0.44659619025345804
400,80,0.5972909011143673,0.9999203203374938,7Networks_LH_DorsAttn_Post_11-lh,lh,DorsAttn,-35.27278000163281,-38.49769673009557,44.12522832990632,0.6968078931352477,0.275146740040303,0.478322699835063,0.5186510934773365,0.4849810406694705,1.7125283555227304,76.43143928631669,59.54073704914021,16.890702237176477,2,38.02444601697246,-0.0284970546849041,0.048147213543908,0.0836589436811485,-0.0207258029598995,0.067399758962907,0.0188846438968069,0.0048542482323249,0.0081305167324261,-0.0128066081772202,-0.0013597941469374,109.00799597,0.2553040912938149,0.002342067561391,0.8229052266479036,2.055782475010701,0.3025901594202898,0.2674685844516129,1.1313110282747971,69.104129930544,0.069223,0.057129,0.097854,0.086998,0.0048097,-0.0014786,0.015611,-0.001158,-0.050401,0.044112,0.00072667,0.029891,-0.018539,0.015407,-0.017197,0.0094504,-0.00090399,-0.011863,0.014538,0.0028499,2.0,1760.7370350698786,0.0863428059017025,0.0099728625153853,-1.066363208265953,-0.0495216880898029,0.2628463272222222,692.2857142857143,0.6113288605092525,0.8294084130481307,3.2660098522167487,0.8026727709016803,0.5929757501861254,3.131525515223725,-0.3759300664073158,15.788172394299648,0.882252721730656,2,0.0100617060020112,0.0077668855814275,0.9999200961257672,675.1622883096742,0.0376740843199839,-0.3621176668542132,-0.922869997236556,0.0031681339905991,0.2549479288888889,311.85714285714283,128.9858,20.0,21.25600746515028,128.98579999999998,0.0,1289857999999.9998,2.5738141319116417,0.7019460407977085,0.38051785545385614
400,81,0.5982886028083343,0.9999131288707108,7Networks_LH_DorsAttn_Post_12-lh,lh,DorsAttn,-34.70367788801006,-51.61386739818099,51.68537143632477,0.7623221566454347,0.4276328922251056,0.5563792383159064,0.6989705212085007,0.4514813143402225,1.1800602450868205,90.05740764136686,71.41570166342005,18.641705977946813,2,46.49538308124916,-0.0824408983622409,0.1039579237163389,0.017970738343776,-0.0171332257076916,0.0539883715037669,7.983789964371939e-05,0.0104505368648018,-0.0109737259808004,0.0212075320801426,0.0009746650028652,106.564166,0.2505931329278471,0.0023515703480249,0.8091130573617422,1.7150887470242588,0.2958330892857143,0.28744524,1.0291806856248384,76.27855293835584,0.068846,0.061608,0.092281,0.089243,0.011249,-0.0083359,0.031513,0.016194,-0.014146,0.024772,-0.0039647,0.013675,-0.0030478,0.0028236,0.014773,0.0019743,-0.0042118,-0.011735,0.0081144,0.0066898,2.0,701.6874771260748,0.0467444703570732,-0.2977579295772903,-0.8355399455964867,0.0138312658093184,0.1887656486111111,348.42857142857144,0.5587773560756382,0.8322106827124947,2.830049261083744,0.894446106720347,0.5824334044820436,3.471479892105789,-0.6128437749282046,17.152722861928105,0.8613661673493074,2,0.0101796551280238,0.0082423394934537,0.9999129517693645,1214.2738113328844,0.0647912178784621,-0.1273978720988154,-1.4410969992261882,-0.0300176954400285,0.1276562792777777,497.2857142857143,121.21860000000001,17.0,18.267808126772156,121.21860000000001,0.0,1212186000000.0,3.881437706905319,0.6665882034420358,0.46344867866812517
400,82,0.5966643711287297,0.999914875994354,7Networks_LH_DorsAttn_Post_13-lh,lh,DorsAttn,-15.236237032457543,-69.27501632643431,54.09764610619516,0.7852971423304849,0.6461702471527749,0.7007443806534959,0.7626950557027277,0.6343075765653776,0.0681887225466088,103.01964415185324,83.42565372738648,19.593990424466767,2,53.24109256164738,-0.0182362741744504,-0.0022861495122943,0.0763506267516447,0.0292837976567169,0.0199473291399902,0.0365970578128165,-0.0242326896623284,0.0248944325608198,-0.006418911788181,0.0107282420104257,98.3709845,0.2438955175867121,0.0024793440751471,0.8269709629285308,1.889569800275838,0.2882549517857143,0.2588773060109289,1.1134809617579882,78.54793159641243,0.062578,0.052807,0.10091,0.091015,0.011091,-0.011452,0.0062257,-0.0047722,-0.04956,0.043988,-0.0036508,0.035978,-0.019229,0.016436,-0.025737,0.004112,-0.0024326,-0.017391,0.015644,0.0046296,2.0,420.292226380117,0.0269960321830246,-0.395834017824431,-1.3401627499271531,0.067807136246283,0.2904089397222222,218.07142857142856,0.5670280595039053,0.7614536726343742,5.374384236453202,0.9859929546501004,0.5862965626828192,3.421725994927305,-0.5646225280995293,26.42279980869701,0.7953051175213272,2,0.0089875741518937,0.0079830039841218,0.9999147803819348,864.8373411611382,0.0476856971780824,-0.2672446732858741,-0.7235843513870592,0.0189390569917957,0.2255011944444444,426.07142857142856,148.87239999999997,24.0,28.083195204636766,133.58759999999998,15.2848,8.73989846115919,2.3049730790239273,0.7525077379326586,0.39896918434847567
400,83,0.5987511015075173,0.9999078390088434,7Networks_LH_DorsAttn_Post_14-lh,lh,DorsAttn,-26.62689025998897,-60.30824582261152,58.1833988004712,0.713497236407319,0.4228265760465674,0.6901136069680586,0.6060646740454495,0.5982709254033399,0.966887439704563,99.80415245394876,80.94658472622655,18.857567727722227,2,53.00251302706617,-0.0399111284910641,-0.0288596933815548,0.0489618876883461,0.0063706313508958,0.0476175141757354,0.026104897886259,-0.0361636032914682,-0.0019554697325359,-0.0133269674007706,0.0379825941483337,96.47465461000002,0.2318964459350462,0.002403703302927,0.80462052788405,1.845179948571798,0.2981133829787234,0.2552672915675675,1.1678479488353484,79.08467191357705,0.063684,0.055317,0.10167,0.093755,0.01884,-0.013732,0.014025,0.001633,-0.03394,0.03589,-0.0072818,0.029264,-0.016793,0.010534,-0.010561,0.0023823,-0.0067668,-0.017633,0.014887,0.0060308,2.0,2093.263565567732,0.1541587853233783,-0.8003357134589806,-0.8237388491125905,0.0297673410390737,0.3031392280555555,478.4071428571429,0.4944040267979179,0.753639072903029,3.477832512315271,1.0767784052777527,0.5771402940010606,3.724562673582801,-0.7334670531716307,22.580988577005986,0.8219427372136826,2,0.0079539321027986,0.0084941781914878,0.9999076163581126,911.3115725273228,0.0524027386083993,-0.3928774250416242,-1.2203125683620808,0.1407730748875328,0.3066837308333333,373.5,154.1823,24.0,27.13670684942056,143.632,10.5503,13.614020454265622,2.583150896939702,0.7407583558473301,0.3982104301207078
400,84,0.5978211364290742,0.9999117102270276,7Networks_LH_DorsAttn_Post_15-lh,lh,DorsAttn,-9.955279937660416,-57.18201072912648,61.73898947549618,0.6485834240222712,0.4796361660317659,0.3595775503095295,0.4751594792259378,0.4371443986706044,0.3292479005505546,101.2255904443751,84.53136940128448,16.69422104309062,2,54.19799690403565,-0.0436290996144738,-0.0724015722834717,0.0084983468821432,-0.0070771432747149,0.0169053158259785,0.0200657193950282,-0.0377023885982176,0.0102856679668889,-0.0022137565958942,0.0200671037561137,87.680025,0.2219017969738112,0.0025308135686954,0.8032138368786075,1.498340983140581,0.2488141355932203,0.2376701329479768,1.046888527398577,76.11517258976302,0.060812,0.049449,0.098228,0.080528,0.012465,-0.0068335,0.004428,-0.0055376,-0.03959,0.038145,-0.0034518,0.036468,-0.019749,0.015974,-0.017129,0.0065903,-0.0080136,-0.010893,0.013761,-8.6627e-05,3.0,1202.3426392764345,0.0609223219860709,-0.5762260765414171,-1.0417602258403995,0.1564404233853537,0.3643454054444444,524.0714285714286,0.5381940746422221,0.814775389108723,4.3817733990147785,1.0430437887173656,0.5653702886722822,3.911588026027328,-0.9741994105107328,20.77600530141381,0.8428109222860825,2,0.0102745038439238,0.0082545219069395,0.999911448058024,933.801154184099,0.0510573316690717,-0.5391750756036011,-0.8088760590991413,0.0111912809476316,0.2915728916666666,402.9285714285714,136.88414999999998,26.0,25.287387313429193,131.28105,5.6031,23.430074422669055,1.9095436067312874,0.7491598949538009,0.3696154741071191
400,85,0.5985149394644341,0.9999096678362778,7Networks_LH_DorsAttn_Post_16-lh,lh,DorsAttn,-20.9414129970836,-53.92451153709775,63.16374481616377,0.7367034494053223,0.5309785844090636,0.4466554573807445,0.4607998677827353,0.5553327136980168,0.4748407177855591,99.71922139606518,82.76644651244733,16.95277488361785,2,54.07560035082759,-0.0507500598834795,0.0212559229948856,0.0399438552700227,0.0444247057045299,0.0203469500225911,0.0065162879450434,-0.001604272685829,-0.0048811778208803,0.0078845508886838,-0.0070557074799037,102.08623145,0.246098414028177,0.0024106915353072,0.8241119196627493,1.5413088826821548,0.2764182160714285,0.2670760576086957,1.0349793929223057,78.1378987400559,-0.046922,-0.055002,0.025336,0.024205,0.012232,-0.011882,-0.056195,-0.052527,0.012846,-0.025389,0.017916,-0.0092128,0.00070747,-0.0043437,0.018548,0.011332,-0.0049137,-0.0025128,6.5313e-05,0.0099448,4.0,592.4446753354557,0.0374391549231844,-0.5109045231767496,-1.0588525306762735,0.0202529965019173,0.3156525594444444,248.1428571428572,0.5078685413417974,0.761618712775298,4.172413793103448,1.0936976086132,0.5662188634128819,4.018912768975802,-0.9438370825793544,20.67079627967934,0.8285740860954627,2,0.0089460514000921,0.0082677077779968,0.9999093634700028,989.9481108736064,0.0498381322411019,-0.2320654728514972,-0.9965985697445284,0.0144324751175562,0.160794861375,432.2142857142857,131.4872,21.0,31.406897519932155,112.91920000000002,18.567999999999998,6.081387333013351,2.0803275682333333,0.6034254322283006,0.4606121356299321
400,86,0.5999842005478522,0.9999004660514073,7Networks_LH_DorsAttn_Post_17-lh,lh,DorsAttn,-15.386701867096406,-50.276124586138806,70.73036589658349,0.7052368425458782,0.4281333357976625,0.3707527790698474,0.4733209027763635,0.473682228059041,0.8965211452967758,104.22433134554672,88.9946765325179,15.22965481302883,2,57.52105691379174,0.0052391606143946,0.0283233123059779,0.094373712739282,-0.0280219649963033,0.0385643443927677,0.0115035432790179,0.0090337686139405,0.0131087507524736,-0.0297679089421056,-0.0153102111750176,87.080487,0.2209464086702001,0.0025372665712118,0.8317421737505855,1.8861462940039144,0.2330906808510638,0.1995171897435897,1.168273676237089,76.47999938504559,-0.073336,-0.062095,0.025405,0.026345,0.0019537,-0.0080177,-0.052053,-0.051359,0.014466,-0.02087,0.018344,-0.0079518,0.0027627,-0.00022985,0.015286,0.01405,-0.0039007,-0.0045046,0.010184,0.022211,3.0,1171.2325966927133,0.0617306770241311,0.0762033025652551,-1.158942707986507,0.0023318298474679,0.2877683802777777,567.2857142857143,0.4189784211546417,0.75038869734836,4.586206896551724,1.369412408484698,0.566847537197502,3.975473937934483,-0.9799425721876504,21.41848463020212,0.8478269676476131,2,0.0110720630815575,0.0075178024277749,0.9999000864999606,1058.6014967346723,0.055014958375989,0.0183361289294165,-1.169161915802359,0.0298662252743815,0.1387818177777778,461.7857142857143,125.43907,23.0,27.62506359557421,112.88806999999998,12.550999999999998,8.99434865740583,2.4613616263085185,0.674774591526503,0.30479419211255315
400,87,0.6066653061509476,0.9998780985409264,7Networks_LH_DorsAttn_Post_2-lh,lh,DorsAttn,-47.15596871878233,-54.06269714307735,-15.919451797095528,,,,,,,63.312149249047664,39.27569956863573,24.03644968041193,2,6.66713806466589,-0.0315935484009331,0.015100488243748,0.0744498402554644,0.0173043135235554,0.0507508929052561,0.016751190952335,-0.0081884432040155,-0.0024752683003144,-0.0119942582591169,0.0016517739467442,81.908834823,0.2191847430562284,0.0026759597243643,0.8180268106063904,1.9134108480539511,0.1727870571428571,0.2196661232365145,0.786589459122736,87.96339397977653,-0.03408,-0.037834,0.024428,0.028851,0.016708,-0.013646,-0.061504,-0.033913,0.0095644,-0.017886,0.014047,-0.018771,0.0035201,-0.0045227,0.010897,0.0054073,-0.0053263,-0.0013924,-0.011664,0.010378,4.0,1171.2325966927133,0.0617306770241311,0.0762033025652551,-1.158942707986507,0.0023318298474679,0.2877683802777777,567.2857142857143,0.1927381009619185,0.762385672368908,1.1330049261083743,1.7582836141798022,0.5622854884090587,4.281165953893316,-1.014394518949791,23.522924967341496,0.8740155199539131,2,0.0072031766656171,0.0052272460843435,0.9998781652078887,1058.6014967346723,0.055014958375989,0.0183361289294165,-1.169161915802359,0.0298662252743815,0.1387818177777778,461.7857142857143,154.7815,22.0,36.53229651952658,122.77649999999998,32.004999999999995,3.836166224015509,3.0370054844285055,0.7692978854133821,0.1657691649195802
